Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Montreal Q2,L vs Flipkens,64% (7/11),57% (4/7),1/4,55% (6/11),0% (0/6),2/3,0/0,0/2,0/0,0/1
2018 Eastbourne R64,L vs Krunic,40% (4/10),25% (1/4),0/3,55% (6/11),33% (2/6),1/1,0/0,0/1,0/0,0/1
2018 Eastbourne Q2,W vs Pera,55% (6/11),100% (6/6),0/1,18% (2/11),0% (0/2),4/4,0/0,0/1,0/0,0/0
2018 Eastbourne Q1,W vs Cepede Royg,50% (5/10),80% (4/5),1/1,30% (3/10),67% (2/3),4/4,2/2,1/1,1/1,0/0
2017 Quebec City R32,L vs Hradecka,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/1
2017 Quebec City Q2,W vs Arconada,86% (6/7),100% (6/6),1/2,38% (3/8),33% (1/3),5/6,2/2,0/0,1/1,0/0
2017 Quebec City Q1,W vs Sadikovic,36% (4/11),25% (1/4),0/0,9% (1/11),100% (1/1),0/0,0/0,2/2,0/0,0/0
2017 's Hertogenbosch R16,L vs Rus,20% (2/10),0% (0/2),0/3,30% (3/10),0% (0/3),0/0,0/0,1/1,0/0,0/0
2017 's Hertogenbosch R32,W vs Muhammad,50% (7/14),43% (3/7),0/2,14% (2/14),0% (0/2),2/2,1/1,0/0,0/0,0/0
2017 's Hertogenbosch Q2,W vs Muchova,36% (4/11),100% (4/4),1/3,27% (3/11),0% (0/3),1/3,0/0,0/0,0/0,0/0
2017 's Hertogenbosch Q1,W vs Smitkova,38% (6/16),83% (5/6),1/3,33% (5/15),40% (2/5),2/3,0/1,1/1,0/0,0/0
2017 Dubai Q1,L vs Mertens,38% (3/8),67% (2/3),1/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/1
2016 Tianjin R32,L vs Hradecka,27% (3/11),67% (2/3),1/4,45% (5/11),20% (1/5),0/2,0/0,1/1,0/0,1/1
2016 Tianjin Q2,W vs Wongteanchai,60% (6/10),100% (6/6),3/3,30% (3/10),0% (0/3),5/6,2/2,1/1,1/1,0/0
2016 Tianjin Q1,W vs Soylu,70% (7/10),71% (5/7),1/3,40% (4/10),25% (1/4),3/5,2/2,0/0,1/1,0/0
2016 Quebec City Q1,L vs Kania,56% (5/9),20% (1/5),1/3,50% (4/8),0% (0/4),0/1,0/0,0/1,0/0,0/0
2016 Prague $75K R32,L vs Piter,38% (5/13),80% (4/5),1/4,42% (5/12),0% (0/5),3/4,1/1,1/2,0/0,1/1
2016 Wimbledon Q2,W vs Wang,50% (5/10),80% (4/5),0/0,11% (1/9),100% (1/1),3/3,1/1,1/1,0/0,0/0
2016 Wimbledon Q1,W vs Muhammad,40% (4/10),100% (4/4),1/1,44% (4/9),75% (3/4),3/3,0/0,0/0,0/0,0/0
2016 Nottingham R16,L vs Barty,23% (3/13),67% (2/3),0/3,38% (5/13),0% (0/5),2/2,1/1,0/2,0/0,0/1
2018 (4 matches),,52.4%,68.2%,22.2%,39.5%,23.5%,91.7%,100.0%,20.0%,100.0%,0.0%
2017 (8 matches),,38.8%,66.7%,18.2%,34.1%,17.2%,64.7%,75.0%,66.7%,100.0%,0.0%
2016 (24 matches),,47.6%,75.2%,38.0%,44.9%,21.7%,69.6%,88.0%,53.3%,87.5%,54.5%
2015 (27 matches),,44.2%,76.0%,35.8%,45.9%,26.6%,66.7%,60.0%,62.1%,61.5%,54.5%
2014 (14 matches),,41.5%,72.9%,42.5%,42.6%,22.4%,71.8%,69.2%,64.3%,50.0%,71.4%
Career (132 matches),,44.2%,75.4%,33.6%,45.2%,23.7%,68.4%,74.6%,60.3%,71.2%,53.8%
