Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Montreal Q2,L vs Flipkens,0.86,0.73,50.6,4.3,6.1%,51.5%,6.5%,41.9%,45.2%,45.0%
2018 Eastbourne R64,L vs Krunic,0.89,0.80,57.9,3.0,10.8%,56.8%,2.8%,58.3%,36.4%,40.0%
2018 Eastbourne Q2,W vs Pera,0.98,1.56,44.6,4.0,2.9%,67.6%,6.7%,70.0%,47.2%,52.9%
2018 Eastbourne Q1,W vs Cepede Royg,1.06,1.39,57.0,2.5,5.7%,68.6%,9.1%,60.6%,47.2%,45.5%
2017 Quebec City R32,L vs Hradecka,0.84,0.59,40.6,2.4,3.3%,46.7%,0.0%,51.9%,36.0%,34.8%
2017 Quebec City Q2,W vs Arconada,0.95,1.49,41.5,2.5,6.5%,51.6%,13.3%,66.7%,55.6%,73.1%
2017 Quebec City Q1,W vs Sadikovic,1.12,1.33,68.6,3.1,13.2%,76.3%,11.4%,62.9%,40.5%,30.8%
2017 's Hertogenbosch R16,L vs Rus,0.87,0.65,56.1,2.2,0.0%,61.5%,5.6%,58.3%,31.3%,29.0%
2017 's Hertogenbosch R32,W vs Muhammad,1.13,1.37,60.2,2.0,0.0%,67.5%,2.9%,71.4%,37.3%,36.7%
2017 's Hertogenbosch Q2,W vs Muchova,1.22,1.28,63.8,2.1,7.9%,63.2%,11.1%,55.6%,40.0%,45.2%
2017 's Hertogenbosch Q1,W vs Smitkova,1.06,1.19,83.3,2.9,0.0%,60.4%,10.9%,65.2%,34.5%,49.0%
2017 Dubai Q1,L vs Mertens,0.96,0.68,47.3,2.4,0.0%,32.1%,0.0%,48.1%,44.0%,40.9%
2016 Tianjin R32,L vs Hradecka,0.93,0.77,57.8,2.2,0.0%,50.0%,0.0%,65.6%,45.9%,23.5%
2016 Tianjin Q2,W vs Wongteanchai,1.08,1.38,52.1,3.2,0.0%,51.6%,3.7%,70.4%,42.9%,58.8%
2016 Tianjin Q1,W vs Soylu,1.15,1.33,55.8,2.3,0.0%,63.6%,13.3%,53.3%,58.3%,36.4%
2016 Quebec City Q1,L vs Kania,0.82,0.72,49.7,2.4,8.7%,60.9%,4.5%,45.5%,44.7%,36.8%
2016 Prague $75K R32,L vs Piter,0.80,0.70,45.0,9.3,8.8%,52.9%,0.0%,59.3%,42.1%,35.3%
2016 Wimbledon Q2,W vs Wang,0.96,1.73,50.0,2.7,0.0%,77.8%,19.2%,69.2%,40.0%,56.3%
2016 Wimbledon Q1,W vs Muhammad,1.09,1.41,51.0,2.9,0.0%,57.1%,3.2%,77.4%,41.9%,44.8%
2016 Nottingham R16,L vs Barty,1.04,0.82,75.2,2.4,2.6%,53.8%,2.8%,58.3%,41.9%,26.8%
2018 (4 matches),,0.95,1.04,52.7,3.3,6.5%,61.2%,6.2%,57.7%,43.7%,45.6%
2017 (8 matches),,1.04,1.05,60.5,2.4,3.8%,58.9%,7.4%,60.7%,39.0%,41.9%
2016 (24 matches),,0.99,1.00,61.1,3.0,2.5%,56.7%,4.8%,57.0%,45.4%,42.1%
2015 (27 matches),,1.01,1.01,60.3,2.7,4.1%,57.2%,5.1%,56.6%,42.5%,43.6%
2014 (14 matches),,0.97,0.93,50.6,2.5,5.0%,58.2%,4.9%,57.3%,42.9%,38.4%
Career (132 matches),,1.00,0.98,58.9,2.7,3.5%,58.1%,4.5%,55.3%,42.4%,42.8%
