Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,48,37,11,77.1%,12,8,4,66.7%,2012,2026,W,46,1.16,7.0%,3.6%,64.8%,68.2%,48.5%,61.2%,44.8%,59.5%,45.6%
Roland Garros,13,Clay,41,28,13,68.3%,14,8,6,57.1%,2013,2025,SF,41,1.16,5.6%,2.4%,64.7%,68.1%,48.6%,61.2%,44.9%,57.0%,47.6%
Wimbledon,12,Grass,40,28,12,70.0%,12,6,6,50.0%,2012,2025,QF,37,1.16,8.3%,3.6%,65.5%,71.7%,46.7%,63.1%,42.8%,62.7%,42.2%
US Open,16,Hard,50,34,16,68.0%,14,8,6,57.1%,2010,2025,F,48,1.19,8.1%,3.8%,64.4%,71.5%,49.9%,63.8%,42.9%,64.3%,42.3%
Olympics,1,,6,4,2,66.7%,2,1,1,50.0%,2016,2016,BR,6,1.14,5.3%,3.7%,62.3%,68.3%,52.9%,62.5%,42.8%,65.2%,36.2%
Fed Cup,4,,8,4,4,50.0%,3,2,1,66.7%,2014,2019,,5,1.04,4.0%,3.0%,68.5%,64.3%,38.9%,56.3%,45.5%,61.9%,39.5%
Miami,15,Hard,30,15,15,50.0%,7,1,6,14.3%,2011,2026,QF,29,1.08,7.3%,4.0%,60.7%,68.2%,47.5%,60.1%,43.2%,56.7%,39.3%
Indian Wells,15,Hard,31,16,15,51.6%,7,3,4,42.9%,2011,2026,SF,31,1.02,4.3%,4.5%,63.1%,64.7%,45.2%,57.5%,43.3%,58.1%,43.4%
Adelaide,2,Hard,7,6,1,85.7%,0,0,0,-,2025,2026,W,7,1.25,10.5%,4.3%,61.6%,69.1%,50.5%,61.9%,47.6%,62.0%,57.6%
Brisbane,5,Hard,12,7,5,58.3%,3,2,1,66.7%,2013,2026,F,12,1.05,8.9%,3.5%,62.6%,68.7%,48.6%,61.2%,40.8%,55.4%,46.4%
Cincinnati,11,Hard,31,21,10,67.7%,11,8,3,72.7%,2012,2025,W,30,1.14,8.9%,3.1%,63.0%,70.7%,50.5%,63.2%,41.7%,60.7%,39.0%
Montreal,5,Hard,15,10,5,66.7%,3,1,2,33.3%,2023,2025,F,14,1.15,8.3%,4.3%,65.7%,68.2%,49.4%,61.7%,44.0%,52.8%,43.7%
