Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R128,W vs Oliynykova,0.97,1.33,53.4,3.7,3.0%,57.6%,3.6%,64.3%,48.8%,59.0%
2026 Adelaide R16,W vs Valentova,1.26,1.55,56.0,2.9,2.6%,55.3%,5.3%,57.9%,54.2%,52.6%
2025 Riyadh Finals RR,L vs Swiatek,0.94,0.44,29.5,2.0,0.0%,36.4%,5.0%,40.0%,36.0%,20.0%
2025 Riyadh Finals RR,L vs Anisimova,0.92,0.78,53.5,11.1,10.3%,46.2%,2.9%,65.7%,33.3%,43.2%
2025 Montreal QF,L vs Tauson,0.93,0.61,44.4,2.2,12.5%,54.2%,9.1%,63.6%,30.0%,24.1%
2025 Roland Garros QF,L vs Gauff,1.06,0.86,67.8,5.4,0.0%,48.2%,0.0%,47.2%,43.5%,40.9%
2025 Roland Garros R16,W vs Baptiste,0.98,1.40,62.8,2.0,8.3%,69.4%,12.9%,67.7%,40.5%,48.6%
2025 Charleston R16,L vs Kalinskaya,0.96,0.66,50.1,2.6,3.2%,58.1%,7.1%,46.4%,26.7%,39.3%
2025 Miami R32,L vs Eala,1.03,0.78,59.0,2.4,9.1%,36.4%,6.1%,48.5%,43.8%,43.3%
2025 Indian Wells SF,L vs Sabalenka,0.86,0.40,32.0,2.1,5.0%,50.0%,5.0%,30.0%,19.0%,36.8%
2025 Indian Wells QF,W vs Bencic,1.22,1.89,35.1,2.0,4.2%,62.5%,4.2%,58.3%,59.3%,64.0%
2025 Indian Wells R64,W vs Potapova,0.90,1.81,40.4,2.3,0.0%,66.7%,0.0%,75.0%,62.1%,56.0%
2025 Australian Open F,W vs Sabalenka,1.15,1.20,64.0,2.5,0.0%,55.6%,14.3%,69.0%,42.9%,36.2%
2025 Australian Open QF,W vs Svitolina,1.14,1.19,65.8,5.0,10.6%,66.0%,2.5%,67.5%,34.7%,34.9%
2025 Australian Open R16,W vs Rybakina,1.19,1.22,63.9,3.0,2.2%,46.7%,6.8%,68.2%,45.5%,41.5%
2025 Australian Open R32,W vs Collins,1.29,1.45,44.4,2.0,8.8%,67.6%,3.2%,64.5%,44.8%,30.8%
2025 Australian Open R64,W vs Ruse,1.09,1.23,71.3,4.1,0.0%,53.8%,2.2%,67.4%,45.0%,44.6%
2025 Australian Open R128,W vs Li,1.23,1.44,49.2,2.0,12.1%,69.7%,6.9%,65.5%,34.4%,41.4%
2025 Adelaide F,W vs Pegula,0.99,1.41,49.3,2.3,12.5%,67.5%,14.3%,65.7%,43.8%,51.2%
2025 Auckland QF,L vs Tauson,0.92,0.80,66.6,2.2,4.2%,68.8%,7.0%,46.5%,41.0%,30.6%
2026 (2 matches),,1.08,1.40,54.6,3.2,2.8%,56.3%,4.5%,60.6%,50.8%,56.9%
2025 (19 matches),,1.06,1.05,56.2,2.5,5.6%,57.7%,6.1%,59.5%,41.3%,40.9%
2024 (14 matches),,1.07,1.18,51.2,2.5,5.6%,60.6%,5.8%,63.0%,40.4%,43.7%
2023 (16 matches),,1.02,1.24,52.3,2.5,5.8%,62.1%,4.3%,63.4%,47.0%,42.9%
2022 (9 matches),,1.03,1.12,46.2,2.3,11.9%,63.5%,8.6%,58.0%,41.4%,43.3%
Career (387 matches),,1.02,1.15,57.4,2.7,7.1%,61.3%,6.3%,61.8%,43.1%,43.7%
