Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,30,21,9,70.0%,47-21,69.1%,350-252,58.1%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
2011,11,6,5,54.5%,15-11,57.7%,128-113,53.1%,2-1,66.7%,0,,,,,,,,,,,,SF (Phoenix AZ 75K)
2010,23,18,5,78.3%,35-13,72.9%,254-176,59.1%,3-1,75.0%,0,,,,,,,,,,,,W (Cleveland OH 10K)
2009,3,1,2,33.3%,3-4,42.9%,29-35,45.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Bayamon 25K)
Career,67,46,21,68.7%,100-49,67.1%,761-576,56.9%,8-2,80.0%,0,,,,,,,,,,,,
