Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R128,W vs Oliynykova,4.1,4.2,4.1,55.3%,72.2%,52.9%,25.0%,60.1%,13.9%,20.0,14.2,11.5,13.5
2026 Adelaide R16,W vs Valentova,2.8,2.5,3.2,58.1%,41.7%,57.1%,100.0%,67.5%,25.6%,16.5,22.6,5.0,17.9
2025 Riyadh Finals RR,L vs Anisimova,2.3,2.0,2.5,42.9%,59.4%,0.0%,100.0%,55.1%,12.9%,-4.0,-6.0,-3.5,-6.6
2025 Riyadh Finals RR,L vs Swiatek,2.9,3.1,2.7,34.4%,50.0%,22.2%,0.0%,47.6%,18.2%,-6.0,-13.0,-6.0,-13.6
2025 Montreal QF,L vs Tauson,2.7,2.4,3.0,36.8%,59.1%,25.0%,33.3%,54.9%,21.6%,3.0,5.5,-1.0,-2.6
2025 Roland Garros QF,L vs Gauff,4.0,4.6,3.2,47.7%,34.7%,50.0%,55.6%,61.7%,18.0%,13.5,7.0,-8.5,-8.3
2025 Roland Garros R16,W vs Baptiste,3.3,3.6,3.0,57.3%,60.6%,45.5%,33.3%,58.1%,15.7%,15.5,18.7,5.5,10.2
2025 Charleston R16,L vs Kalinskaya,3.5,3.4,3.6,43.8%,46.2%,36.4%,0.0%,45.4%,19.3%,4.0,6.2,3.0,4.5
2025 Miami R32,L vs Eala,3.2,3.1,3.4,38.0%,54.3%,50.0%,25.0%,60.7%,12.5%,6.0,6.5,-0.5,-0.9
2025 Indian Wells SF,L vs Sabalenka,3.4,3.6,3.2,38.8%,21.7%,60.0%,0.0%,44.4%,11.7%,-4.0,-9.1,-4.0,-7.5
2025 Indian Wells QF,W vs Bencic,3.2,3.1,3.3,60.3%,68.2%,80.0%,20.0%,48.0%,10.6%,19.0,33.3,17.0,28.8
2025 Indian Wells R64,W vs Potapova,3.3,3.3,3.4,60.7%,63.3%,100.0%,100.0%,50.0%,16.7%,21.0,35.0,15.0,27.3
2025 Australian Open F,W vs Sabalenka,3.2,3.2,3.1,47.0%,57.7%,40.0%,75.0%,40.5%,17.4%,9.5,12.7,9.0,8.5
2025 Australian Open SF,W vs Swiatek,3.7,3.6,3.8,56.7%,50.0%,47.4%,33.3%,54.1%,12.9%,18.5,11.9,5.0,4.1
2025 Australian Open QF,W vs Svitolina,3.4,3.4,3.5,47.8%,55.8%,47.1%,66.7%,57.9%,21.2%,17.0,13.6,8.5,10.9
2025 Australian Open R16,W vs Rybakina,2.9,3.0,2.7,48.0%,54.5%,57.1%,75.0%,52.7%,17.0%,6.5,7.3,6.0,8.5
2025 Australian Open R32,W vs Collins,2.8,2.4,3.2,56.7%,40.0%,33.3%,75.0%,68.6%,23.7%,10.0,13.5,7.5,25.9
2025 Australian Open R64,W vs Ruse,3.5,3.3,3.7,49.6%,51.0%,59.1%,75.0%,44.7%,14.6%,8.0,6.3,18.0,12.7
2025 Australian Open R128,W vs Li,2.8,2.8,2.7,56.4%,40.0%,41.7%,50.0%,56.6%,19.6%,-1.0,-1.5,9.0,20.5
2025 Adelaide F,W vs Pegula,2.9,2.6,3.1,51.8%,71.4%,30.0%,100.0%,48.1%,12.5%,8.5,10.2,14.0,16.7
Last 52 Weeks (8 matches),,3.3,3.3,3.2,47.4%,52.2%,43.5%,36.6%,57.4%,17.5%,7.8,8.6,0.8,1.3
Career (127 matches),,3.5,3.4,3.5,51.1%,50.4%,49.0%,51.6%,52.2%,10.5%,8.3,8.6,0.0,0.0
