Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),18,2026,13,1955,13,1904,10,1890,11,1785,536,130,,
2025,7,4335,11,1954,12,1903,9,1890,11,1785,546,130
2024,21,2126,11,1939,23,1845,9,1873,12,1797,547,108
2023,12,2816,12,1954,12,1896,17,1823,8,1857,,
2022,11,2417,24,1905,23,1861,22,1802,15,1780,,
2021,56,1149,37,1861,37,1821,26,1790,23,1750,,
2020,16,2962,51,1785,23,1841,24,1774,,,,
2019,13,2767,15,1990,12,1944,10,1894,13,1811,,
2018,17,2976,14,1989,11,1950,17,1865,12,1824,440,106
2017,19,2213,17,1954,12,1923,31,1782,13,1808,471,101
2016,8,4137,7,2052,7,1982,8,1940,3,1924,347,151
2015,18,2600,19,1943,21,1881,23,1827,12,1836,244,256
2014,30,1520,31,1882,38,1794,39,1754,12,1813,121,620
2013,38,1380,30,1885,28,1838,49,1715,30,1709,1014,15
2012,137,512,61,1787,56,1754,112,1609,65,1611,261,234
2011,273,205,163,1563,141,1543,,,,,923,19
2010,486,67,,,,,,,,,,
2009,616,39,,,,,,,,,,
