Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,3,7,30.0%,8-15,34.8%,84-114,42.4%,0-0,-,10,56.1%,29.0%,1.4%,4.9%,60.6%,56.8%,44.8%,52.1%,40.1%,46.0%,0.84,R16 (WTA Bogota)
2025,46,23,23,50.0%,50-50,50.0%,459-477,49.0%,6-2,75.0%,46,59.8%,38.1%,2.0%,5.4%,61.0%,59.7%,45.1%,54.0%,45.2%,49.6%,0.98,W (Jiujiang)
2024,37,12,25,32.4%,30-55,35.3%,346-435,44.3%,3-5,37.5%,37,53.4%,36.0%,2.3%,6.9%,62.2%,57.1%,40.2%,50.7%,43.7%,47.2%,0.89,QF (2x)
2023,50,26,24,52.0%,59-56,51.3%,526-542,49.3%,6-2,75.0%,50,64.1%,34.2%,4.5%,6.8%,58.5%,63.3%,45.1%,55.7%,43.2%,49.4%,0.98,F (Strasbourg)
2022,13,7,6,53.8%,15-15,50.0%,138-142,49.3%,2-2,50.0%,13,63.6%,34.0%,5.0%,5.8%,58.8%,64.3%,42.6%,55.4%,43.5%,49.5%,0.97,W (Cluj Napoca)
2021,21,4,17,19.0%,10-35,22.2%,154-244,38.7%,2-2,50.0%,20,52.7%,25.5%,3.9%,8.1%,57.3%,60.7%,39.0%,51.4%,39.7%,45.7%,0.82,R16 (2x)
2020,14,6,8,42.9%,15-19,44.1%,151-163,48.1%,2-0,100.0%,14,55.8%,39.4%,4.6%,8.0%,62.0%,61.2%,39.1%,52.8%,45.0%,49.0%,0.95,R16 (4x)
2019,29,14,15,48.3%,39-36,52.0%,334-348,49.0%,4-5,44.4%,29,62.3%,37.0%,2.7%,6.6%,64.4%,62.1%,41.5%,54.8%,43.9%,49.3%,0.97,SF (2x)
2018,19,6,13,31.6%,18-28,39.1%,201-238,45.8%,2-3,40.0%,19,54.6%,36.9%,2.9%,8.7%,58.5%,59.5%,43.4%,52.8%,44.0%,48.5%,0.93,R16 (5x)
2017,10,2,8,20.0%,5-18,21.7%,78-127,38.0%,0-0,-,10,51.3%,25.9%,3.7%,8.4%,54.5%,61.4%,39.9%,51.6%,38.7%,45.0%,0.80,R16 (Budapest)
2016,3,1,2,33.3%,2-3,40.0%,23-25,47.9%,1-0,100.0%,2,50.0%,43.5%,1.8%,4.8%,59.6%,54.5%,44.8%,50.6%,46.2%,48.4%,0.94,R16 (Moscow)
Career,252,104,148,41.3%,251-330,43.2%,2494-2855,46.6%,28-21,57.1%,250,58.6%,35.0%,3.2%,6.8%,60.3%,60.6%,42.6%,53.5%,43.4%,48.4%,0.93,
