Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Austin R32,L vs Jovic,78% (7/9),0% (0/7),0/0,0/0,50% (2/4),1/3,1/2,- (0/0),- (0/0)
2026 Australian Open R128,L vs Gibson,38% (3/8),25% (1/4),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2025 Jiujiang F,W vs Tagger,70% (7/10),36% (5/14),2/4,1/2,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2025 Jiujiang R32,W vs Paquet,82% (9/11),60% (3/5),2/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 s Hertogenbosch R32,W vs Siniakova,75% (6/8),60% (6/10),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Madrid R64,L vs Sabalenka,35% (6/17),14% (1/7),0/0,0/0,57% (4/7),2/4,0/1,- (0/0),- (0/0)
2025 Indian Wells R128,L vs Kessler,67% (2/3),33% (1/3),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2025 Linz QF,L vs Tauson,40% (6/15),33% (1/3),0/0,0/0,79% (11/14),2/4,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Navarro,17% (1/6),50% (1/2),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Garcia,42% (5/12),44% (4/9),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2024 Bad Homburg R32,W vs Andreescu,50% (6/12),55% (6/11),2/4,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2024 San Diego R16,W vs Yastremska,70% (7/10),63% (5/8),2/3,1/1,57% (4/7),0/0,0/0,71% (5/7),43% (3/7)
2024 Australian Open R32,L vs Paolini,88% (7/8),60% (3/5),0/0,0/0,20% (1/5),0/2,0/1,0% (0/4),25% (1/4)
2023 US Open R128,L vs Burrage,58% (7/12),- (0/0),0/0,0/0,33% (1/3),1/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R32,L vs Sabalenka,60% (3/5),29% (2/7),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R64,W vs Begu,73% (8/11),36% (5/14),2/4,1/1,79% (11/14),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Wickmayer,58% (7/12),75% (9/12),2/3,1/1,45% (5/11),1/2,0/0,- (0/0),- (0/0)
2023 Bad Homburg QF,L vs Swiatek,83% (5/6),0% (0/2),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2023 Roland Garros R32,L vs Svitolina,50% (7/14),50% (6/12),1/2,0/0,42% (5/12),2/4,2/3,- (0/0),- (0/0)
2023 Roland Garros R64,W vs Garcia,41% (12/29),50% (5/10),2/13,1/9,78% (14/18),0/1,0/0,- (0/0),- (0/0)
2026 (2 matches),,58.8%,9.1%,-,-,50.0%,33.3%,50.0%,-,-
2025 (6 matches),,56.3%,40.5%,54.5%,60.0%,63.8%,45.5%,0.0%,-,-
2024 (5 matches),,54.2%,54.3%,57.1%,100.0%,43.6%,0.0%,0.0%,45.5%,36.4%
2023 (10 matches),,52.9%,47.4%,34.6%,30.8%,55.9%,48.1%,50.0%,-,-
2022 (1 matches),,81.8%,60.0%,66.7%,50.0%,25.0%,0.0%,-,-,-
Career (150 matches),,57.0%,46.7%,52.8%,54.6%,51.5%,40.6%,41.5%,48.5%,39.1%
