Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Austin R32,L vs Jovic,3.9,4.4,3.3,46.4%,34.8%,40.0%,44.4%,47.5%,8.6%,1.0,1.3,2.5,3.0
2026 Australian Open R128,L vs Gibson,3.8,3.9,3.7,50.0%,23.3%,58.3%,0.0%,50.3%,10.3%,-7.5,-11.2,2.5,3.6
2025 Jiangxi F,W vs Tagger,4.8,5.5,4.2,58.6%,60.5%,40.0%,52.4%,52.6%,5.1%,8.5,6.3,16.5,13.0
2025 Jiangxi R32,W vs Paquet,4.1,4.7,3.6,48.0%,60.9%,75.0%,63.6%,43.9%,0.8%,6.5,7.3,11.0,9.3
2025 s Hertogenbosch R32,W vs Siniakova,3.4,4.2,2.8,65.0%,50.0%,54.5%,100.0%,50.0%,18.2%,12.0,19.4,13.0,24.1
2025 Madrid R64,L vs Sabalenka,3.2,3.1,3.3,47.3%,50.0%,33.3%,100.0%,43.0%,7.4%,7.0,11.5,6.0,6.9
2025 Indian Wells R128,L vs Kessler,5.0,5.0,5.1,40.0%,37.0%,40.0%,9.1%,51.4%,4.5%,-3.0,-3.4,-3.0,-3.5
2025 Linz QF,L vs Tauson,4.0,4.0,4.0,52.6%,47.2%,22.7%,37.5%,53.8%,5.8%,-4.0,-3.7,7.0,7.4
2024 Bad Homburg R32,W vs Andreescu,2.8,2.2,3.5,50.0%,78.6%,28.6%,100.0%,56.1%,0.0%,15.0,22.4,11.0,21.2
2024 Rome R64,L vs Collins,3.1,2.6,3.5,40.9%,62.5%,40.0%,50.0%,52.6%,11.1%,2.5,6.8,5.0,15.6
2024 San Diego R16,W vs Yastremska,2.9,2.6,3.3,54.0%,50.0%,70.0%,33.3%,56.6%,4.8%,7.5,10.4,9.0,15.3
2024 Australian Open R32,L vs Paolini,4.2,4.5,3.8,48.5%,35.5%,35.3%,44.4%,54.8%,2.1%,3.0,2.8,7.5,8.1
2024 Australian Open R64,W vs Rybakina,4.0,3.8,4.2,49.6%,41.1%,50.0%,61.9%,51.4%,2.6%,8.5,4.6,-0.5,-0.3
2023 Wimbledon R32,L vs Sabalenka,3.0,3.4,2.7,44.7%,52.2%,10.0%,25.0%,46.3%,6.9%,-3.5,-6.6,5.0,7.8
2023 Bad Homburg QF,L vs Swiatek,3.0,2.6,3.3,37.9%,36.0%,40.0%,0.0%,54.1%,10.0%,1.5,2.9,-2.5,-5.7
2023 Roland Garros R32,L vs Svitolina,4.8,4.3,5.3,51.1%,47.9%,37.5%,45.8%,56.9%,6.3%,-7.0,-3.5,6.5,4.6
2023 Roland Garros R64,W vs Garcia,3.2,3.0,3.4,54.7%,47.5%,43.5%,33.3%,44.1%,8.3%,3.5,3.0,11.5,8.1
2023 Roland Garros R128,W vs Bonaventure,3.8,3.2,4.3,79.2%,57.1%,30.8%,50.0%,35.9%,10.8%,5.0,10.4,11.5,14.2
2023 Strasbourg F,L vs Svitolina,4.2,3.8,4.4,41.4%,50.0%,46.2%,30.0%,53.4%,10.1%,2.5,2.1,-1.5,-1.6
2023 Hobart SF,L vs Davis,3.4,3.4,3.4,42.7%,32.0%,38.9%,66.7%,48.7%,10.0%,-6.5,-9.0,5.0,7.1
Last 52 Weeks (6 matches),,3.9,4.3,3.5,52.0%,47.2%,49.3%,50.0%,48.1%,7.3%,4.6,5.6,8.6,9.6
Career (37 matches),,3.8,3.8,3.9,50.0%,48.7%,46.8%,44.0%,49.7%,7.0%,4.9,4.9,6.4,6.5
