Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Magdalena Frech [POL],5,2,71.4%,1,1,0,100.0%,2018,2025,5,0.96,1.9%,6.3%,56.5%,59.6%,45.0%,53.3%,45.1%,52.1%,41.5%
7,Bernarda Pera [USA],4,3,57.1%,2,1,1,50.0%,2017,2025,5,1.05,1.7%,4.7%,64.7%,55.3%,41.7%,50.5%,51.9%,55.4%,52.5%
7,Anhelina Kalinina [UKR],5,2,71.4%,3,1,2,33.3%,2017,2023,4,1.02,4.3%,4.9%,56.3%,62.0%,45.9%,54.9%,45.9%,53.8%,39.1%
6,Jessica Pegula [USA],1,5,16.7%,1,1,0,100.0%,2023,2025,6,0.75,2.7%,7.5%,54.5%,56.9%,34.0%,46.5%,40.1%,52.1%,58.6%
6,Marie Bouzkova [CZE],3,3,50.0%,0,0,0,-,2019,2025,6,0.99,3.8%,10.5%,59.8%,68.8%,39.3%,56.9%,42.5%,54.0%,52.4%
6,Jasmine Paolini [ITA],3,3,50.0%,1,0,1,0.0%,2017,2024,5,0.88,3.2%,4.8%,58.3%,54.1%,45.0%,50.3%,43.7%,50.0%,51.4%
6,Varvara Gracheva [FRA],2,4,33.3%,3,2,1,66.7%,2019,2023,6,0.89,3.7%,6.5%,57.8%,61.2%,46.1%,54.8%,40.3%,65.8%,45.8%
6,Ana Bogdan [ROU],2,4,33.3%,1,0,1,0.0%,2015,2022,4,1.04,4.7%,7.1%,56.9%,60.1%,45.7%,53.9%,47.8%,65.9%,48.6%
6,Tamara Korpatsch [GER],4,2,66.7%,1,1,0,100.0%,2018,2022,2,1.30,5.5%,5.5%,67.1%,67.3%,50.0%,61.6%,50.0%,50.0%,53.8%
5,Sara Sorribes Tormo [ESP],3,2,60.0%,1,1,0,100.0%,2019,2025,5,1.12,1.0%,5.6%,60.6%,57.9%,46.2%,53.3%,52.5%,50.0%,55.6%
5,Zarina Diyas [KAZ],1,4,20.0%,1,1,0,100.0%,2016,2020,4,0.95,2.1%,6.2%,68.4%,58.8%,34.7%,51.2%,46.3%,57.4%,39.2%
4,Sofia Kenin [USA],2,2,50.0%,1,0,1,0.0%,2019,2026,4,0.98,6.2%,6.9%,63.3%,62.2%,42.9%,55.1%,44.2%,50.0%,41.3%
4,Aliaksandra Sasnovich [BLR],0,4,0.0%,0,0,0,-,2019,2026,4,0.70,2.3%,8.3%,62.7%,56.4%,37.5%,49.3%,35.6%,45.0%,40.9%
4,Yulia Putintseva [KAZ],2,2,50.0%,0,0,0,-,2019,2025,4,0.83,4.4%,4.8%,57.2%,55.9%,42.1%,50.0%,41.6%,53.8%,61.1%
4,Barbora Krejcikova [CZE],0,4,0.0%,0,0,0,-,2019,2025,3,0.73,7.0%,5.3%,60.2%,54.4%,44.1%,50.3%,36.3%,36.4%,36.4%
