Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Austin R32,L vs Jovic,0.0%,-,4.3%,80.0%,9.7%,15.4%,0.0%,10.3%,50.0%,0.0%,-,-63,-57
2026 Australian Open R128,L vs Gibson,0.0%,-,1.8%,50.0%,4.0%,0.0%,0.0%,6.0%,33.3%,0.0%,-,-166,-125
2025 Jiangxi F,W vs Tagger,0.0%,-,4.3%,100.0%,7.0%,22.2%,0.0%,12.4%,40.0%,0.3%,0.0%,-51,-44
2025 Jiangxi R32,W vs Paquet,3.7%,100.0%,9.1%,81.8%,17.4%,32.0%,0.0%,12.6%,31.3%,0.5%,100.0%,60,46
2025 s Hertogenbosch R32,W vs Siniakova,0.0%,-,7.9%,75.0%,15.0%,22.2%,0.0%,27.0%,50.0%,1.5%,50.0%,40,23
2025 Madrid R64,L vs Sabalenka,0.0%,-,8.2%,58.3%,26.7%,30.0%,100.0%,15.1%,30.8%,1.8%,0.0%,-5,-2
2025 Indian Wells R128,L vs Kessler,0.0%,-,3.4%,100.0%,5.3%,6.7%,0.0%,6.6%,14.3%,0.0%,-,-136,-119
2025 Linz QF,L vs Tauson,0.0%,-,8.3%,83.3%,10.9%,23.8%,0.0%,10.4%,46.2%,0.4%,0.0%,-46,-26
2024 Bad Homburg R32,W vs Andreescu,0.0%,-,8.5%,80.0%,35.3%,41.7%,0.0%,17.9%,80.0%,0.0%,-,128,158
2024 Rome R64,L vs Collins,0.0%,-,6.0%,75.0%,15.4%,0.0%,0.0%,22.2%,50.0%,0.0%,-,-44,26
2024 San Diego R16,W vs Yastremska,0.0%,-,1.5%,100.0%,17.9%,45.5%,0.0%,17.9%,55.6%,0.0%,-,-30,30
2024 Australian Open R32,L vs Paolini,0.0%,-,8.0%,50.0%,13.2%,31.8%,0.0%,13.6%,20.0%,1.0%,0.0%,11,-11
2024 Australian Open R64,W vs Rybakina,0.0%,-,4.2%,60.0%,14.8%,45.2%,0.0%,6.3%,25.0%,0.0%,-,-25,21
2023 Wimbledon R32,L vs Sabalenka,0.0%,-,9.0%,72.7%,14.0%,25.0%,0.0%,7.9%,20.0%,0.7%,0.0%,-28,-13
2023 Bad Homburg QF,L vs Swiatek,0.0%,-,7.2%,57.1%,20.6%,46.2%,0.0%,12.0%,28.6%,2.8%,33.3%,-24,8
2023 Roland Garros R32,L vs Svitolina,0.0%,-,15.1%,57.1%,10.6%,22.0%,0.0%,12.4%,25.8%,2.7%,70.0%,14,7
2023 Roland Garros R64,W vs Garcia,0.0%,-,4.6%,72.7%,16.3%,22.7%,0.0%,16.0%,40.7%,1.4%,25.0%,3,37
2023 Roland Garros R128,W vs Bonaventure,2.5%,100.0%,5.4%,60.0%,12.8%,11.1%,0.0%,12.0%,50.0%,2.1%,66.7%,-46,16
2023 Strasbourg F,L vs Svitolina,0.0%,-,11.3%,73.3%,15.9%,38.1%,0.0%,10.2%,22.7%,2.1%,0.0%,72,39
2023 Hobart SF,L vs Davis,5.3%,25.0%,11.7%,66.7%,10.3%,50.0%,0.0%,16.7%,15.8%,1.3%,50.0%,11,30
Last 52 Weeks (6 matches),,0.6%,100.0%,6.0%,75.0%,12.1%,23.2%,100.0%,13.1%,38.7%,0.6%,28.6%,-33,-28
Career (37 matches),,0.8%,73.7%,7.2%,68.5%,13.8%,23.6%,15.0%,11.3%,31.3%,1.0%,34.2%,-9,5
