Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,1,56.3%,26.7%,3.6%,6.3%,58.9%,63.6%,41.3%,54.5%,41.8%,48.6%,0.92,R32 (Austin 125 1)
2024,17,13,4,76.5%,28-12,70.0%,211-134,61.2%,2-2,50.0%,12,66.4%,50.8%,3.8%,6.3%,63.2%,66.1%,43.7%,57.9%,49.4%,53.6%,1.17,W (W100 Macon GA)
2023,8,5,3,62.5%,10-8,55.6%,89-78,53.3%,1-1,50.0%,6,56.3%,49.2%,3.1%,4.2%,57.8%,63.4%,42.9%,54.7%,49.5%,52.2%,1.09,SF (Limoges 125)
2022,46,29,17,63.0%,64-44,59.3%,554-472,54.0%,6-9,40.0%,18,63.2%,40.6%,2.9%,5.3%,64.2%,62.3%,43.0%,55.4%,46.0%,50.7%,1.03,F (4x)
2021,10,6,4,60.0%,13-10,56.5%,104-96,52.0%,1-1,50.0%,10,59.6%,44.4%,4.6%,7.7%,56.2%,61.7%,42.4%,53.3%,48.1%,50.7%,1.03,SF (Bol)
2020,2,0,2,0.0%,1-4,20.0%,16-27,37.2%,0-0,-,1,57.1%,35.7%,2.2%,3.3%,75.8%,59.4%,40.9%,54.9%,43.4%,49.4%,0.96,R32 (2x)
2019,24,17,7,70.8%,38-21,64.4%,304-247,55.2%,3-2,60.0%,7,69.6%,52.9%,3.7%,9.1%,60.4%,65.9%,47.5%,58.7%,50.8%,54.6%,1.23,W (New Haven)
2018,24,17,7,70.8%,33-20,62.3%,281-213,56.9%,3-4,42.9%,6,67.2%,47.5%,4.8%,7.7%,62.0%,66.3%,44.3%,57.9%,49.1%,53.5%,1.17,
2017,23,13,10,56.5%,28-22,56.0%,249-201,55.3%,1-4,20.0%,3,57.7%,52.2%,0.6%,4.4%,63.1%,55.4%,49.2%,53.1%,51.3%,52.2%,1.09,F (Grenoble $25K)
2016,45,31,14,68.9%,64-37,63.4%,515-403,56.1%,3-6,33.3%,0,,,,,,,,,,,,W (2x)
2015,7,2,5,28.6%,7-10,41.2%,77-87,47.0%,1-2,33.3%,0,,,,,,,,,,,,R16 (2x)
Career,207,133,74,64.3%,287-190,60.2%,2414-1976,55.0%,22-31,41.5%,64,63.1%,45.7%,3.5%,6.3%,61.7%,63.4%,43.7%,55.9%,48.1%,52.0%,1.09,
