Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,8,2,80.0%,17-6,73.9%,129-88,59.4%,3-1,75.0%,10,80.4%,37.7%,4.6%,4.6%,64.9%,70.9%,54.7%,65.2%,44.5%,54.3%,1.28,W (Bengaluru)
2025,5,0,5,0.0%,0-9,0.0%,26-54,32.5%,0-0,-,5,46.3%,16.7%,1.8%,4.3%,68.1%,52.6%,42.7%,49.5%,33.6%,41.7%,0.66,R16 (Phoenix)
2024,20,17,3,85.0%,34-8,81.0%,242-174,58.2%,7-0,100.0%,20,77.5%,37.9%,1.9%,4.1%,72.2%,66.0%,49.7%,61.5%,45.5%,53.5%,1.18,W (2x)
2023,55,35,20,63.6%,76-47,61.8%,644-571,53.0%,14-6,70.0%,54,72.4%,33.3%,1.8%,4.4%,67.0%,64.7%,50.1%,59.9%,42.8%,51.2%,1.07,W (2x)
2022,3,1,2,33.3%,3-5,37.5%,38-47,44.7%,2-0,100.0%,3,66.7%,19.5%,0.3%,3.5%,65.3%,59.6%,53.0%,57.3%,37.0%,47.7%,0.87,R16 (Braunschweig)
2021,11,8,3,72.7%,18-8,69.2%,141-113,55.5%,1-2,33.3%,11,78.4%,33.3%,1.7%,3.1%,66.7%,69.1%,51.2%,63.2%,42.8%,52.4%,1.16,W (Seville)
2020,14,10,4,71.4%,20-11,64.5%,158-131,54.7%,2-3,40.0%,14,71.9%,39.9%,2.1%,4.0%,67.4%,64.3%,50.5%,59.8%,45.6%,52.4%,1.13,W (Marbella)
2019,45,23,22,51.1%,53-50,51.5%,514-495,50.9%,11-5,68.8%,45,68.6%,32.9%,2.4%,5.6%,65.1%,64.8%,45.9%,58.2%,42.8%,50.4%,1.02,F (Villena)
2018,51,29,22,56.9%,61-54,53.0%,561-542,50.9%,6-6,50.0%,51,70.8%,31.3%,2.7%,5.9%,62.6%,65.3%,47.7%,58.7%,41.9%,50.3%,1.01,W (Bastad)
2017,17,7,10,41.2%,16-25,39.0%,190-214,47.0%,4-6,40.0%,17,69.0%,25.4%,3.8%,7.9%,59.0%,68.1%,44.9%,58.6%,38.9%,48.6%,0.94,QF (2x)
2016,6,3,3,50.0%,6-8,42.9%,62-65,48.8%,0-1,0.0%,6,71.4%,27.0%,1.9%,4.3%,68.0%,63.9%,49.3%,59.2%,37.3%,48.9%,0.91,SF (Meknes)
Career,237,141,96,59.5%,304-231,56.8%,2705-2494,52.0%,50-30,62.5%,236,71.5%,32.5%,2.4%,5.1%,65.5%,65.3%,48.4%,59.5%,42.4%,50.8%,1.05,
