Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Montpellier R32,L vs Mannarino,0.84,0.57,43.4,2.4,3.3%,63.3%,0.0%,64.0%,24.2%,25.0%
2025 Wimbledon R32,L vs Sinner,0.93,0.52,25.7,2.0,0.0%,52.5%,0.0%,46.2%,23.7%,33.3%
2025 Wimbledon R128,W vs Loffhagen,1.11,1.36,35.0,3.4,0.0%,54.7%,0.0%,63.0%,50.0%,51.2%
2025 Rome R64,L vs Hurkacz,1.07,0.57,41.4,2.0,0.0%,63.3%,0.0%,46.7%,17.9%,31.8%
2025 Barcelona R16,L vs Fils,0.78,0.48,36.5,2.1,7.7%,65.4%,0.0%,50.0%,34.6%,16.0%
2025 Buenos Aires R16,W vs Schwartzman,1.29,2.22,31.2,2.1,0.0%,60.0%,0.0%,70.8%,63.6%,55.0%
2025 Rotterdam QF,L vs Alcaraz,0.97,0.35,29.6,2.1,0.0%,50.0%,0.0%,40.7%,10.0%,31.3%
2025 Australian Open R64,L vs Zverev,1.00,0.52,27.4,2.1,0.0%,53.8%,0.0%,39.4%,23.7%,31.4%
2024 US Open R64,L vs Popyrin,1.13,0.68,31.9,2.5,2.5%,42.5%,0.0%,37.1%,37.8%,34.4%
2024 Hamburg SF,L vs Zverev,0.96,0.51,37.6,2.1,2.9%,55.9%,0.0%,54.8%,18.5%,29.2%
2024 Wimbledon R128,L vs Paul,0.95,0.63,28.2,2.0,0.0%,54.4%,2.0%,56.0%,30.0%,29.3%
2024 Roland Garros R64,L vs Rublev,1.00,0.60,30.7,2.0,2.0%,55.1%,2.1%,55.3%,17.8%,37.5%
2024 Madrid Q1,L vs Albot,0.64,0.46,33.7,2.0,4.3%,60.9%,0.0%,63.6%,25.9%,28.0%
2024 Estoril F,L vs Hurkacz,0.87,0.44,32.6,2.0,0.0%,55.9%,0.0%,58.8%,25.0%,17.4%
2024 Estoril SF,W vs Ruud,1.15,1.25,49.3,2.5,3.8%,53.8%,0.0%,71.4%,41.1%,40.4%
2023 Roland Garros R128,L vs Griekspoor,0.89,0.88,51.3,14.6,0.0%,60.0%,0.0%,60.5%,38.6%,40.3%
2023 Roland Garros Q2,W vs Added,1.08,1.31,60.5,2.9,0.0%,66.7%,0.0%,63.2%,44.2%,41.0%
2023 Rio De Janeiro R16,L vs Jarry,0.89,0.49,33.2,2.1,3.2%,51.6%,0.0%,51.7%,20.0%,33.3%
2023 Australian Open R128,L vs Hurkacz,1.02,0.34,28.8,2.2,0.0%,63.6%,0.0%,50.0%,17.9%,9.7%
2022 Naples R32,L vs Daniel,0.90,0.66,51.9,2.7,0.0%,50.0%,0.0%,64.3%,21.4%,42.3%
2026 (1 matches),,0.84,0.57,43.4,2.4,3.3%,63.3%,0.0%,64.0%,24.2%,25.0%
2025 (7 matches),,1.02,0.77,32.2,2.2,0.8%,56.4%,0.0%,51.1%,33.0%,36.5%
2024 (7 matches),,0.99,0.68,35.3,2.2,2.1%,53.6%,0.7%,57.1%,29.3%,32.5%
2023 (4 matches),,0.96,0.78,45.7,3.0,0.5%,60.8%,0.0%,57.4%,32.8%,33.3%
2022 (10 matches),,0.99,0.88,50.2,2.9,3.2%,60.5%,1.4%,57.8%,36.3%,36.6%
Career (102 matches),,1.02,0.95,48.9,2.7,3.1%,58.5%,1.7%,57.8%,37.5%,40.6%
