Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Montpellier R32,L vs Mannarino,6,16,0.4,5.0%,13.3%,5,15,0.3,4.9%,14.6%,1.9%,1.9%,1.0,25.8%,25.8%
2025 Wimbledon R32,L vs Sinner,12,26,0.5,7.9%,17.1%,12,26,0.5,8.7%,18.8%,7.2%,1.4%,1.5,30.3%,19.7%
2025 Wimbledon R128,W vs Loffhagen,23,17,1.4,11.9%,8.8%,23,13,1.8,13.6%,7.7%,8.3%,4.7%,0.9,23.7%,27.3%
2025 Rome Masters R64,L vs Hurkacz,12,23,0.5,10.9%,20.9%,12,19,0.6,12.2%,19.4%,9.2%,3.1%,1.4,20.0%,14.5%
2025 Barcelona R16,L vs Fils,13,19,0.7,13.1%,19.2%,11,16,0.7,12.4%,18.0%,3.4%,2.2%,1.5,34.3%,22.2%
2025 Buenos Aires R16,W vs Schwartzman,14,8,1.8,15.4%,8.8%,14,6,2.3,17.3%,7.4%,12.3%,4.9%,0.7,20.9%,31.9%
2025 Rotterdam QF,L vs Alcaraz,11,24,0.5,11.8%,25.8%,11,20,0.6,13.8%,25.0%,5.0%,5.0%,1.8,35.5%,19.4%
2025 Australian Open R64,L vs Zverev,21,21,1.0,14.6%,14.6%,21,17,1.2,16.3%,13.2%,7.0%,2.3%,1.8,33.3%,18.8%
2024 US Open R64,L vs Popyrin,5,26,0.2,3.5%,18.1%,4,18,0.2,3.5%,15.7%,1.7%,1.7%,1.4,25.0%,17.4%
2024 US Open R128,W vs Kasnikowski,73,48,1.5,23.0%,15.1%,64,36,1.8,22.4%,12.6%,15.7%,3.8%,1.2,14.8%,12.3%
2024 Hamburg SF,L vs Zverev,10,14,0.7,8.6%,12.1%,9,12,0.8,9.3%,12.4%,5.2%,4.1%,1.6,29.3%,18.1%
2024 Wimbledon R128,L vs Paul,26,35,0.7,13.1%,17.7%,25,26,1.0,14.0%,14.6%,10.7%,3.4%,1.4,19.2%,13.6%
2024 Roland Garros R64,L vs Rublev,32,16,2.0,17.7%,8.8%,30,12,2.5,18.5%,7.4%,9.3%,3.1%,2.7,39.8%,14.9%
2024 Madrid Masters Q1,L vs Albot,8,14,0.6,8.2%,14.4%,7,14,0.5,7.7%,15.4%,4.4%,3.3%,1.1,21.6%,19.6%
2024 Estoril F,L vs Hurkacz,16,21,0.8,13.4%,17.6%,16,18,0.9,15.8%,17.8%,8.9%,6.9%,1.8,30.3%,16.8%
2024 Estoril SF,W vs Ruud,48,34,1.4,23.0%,16.3%,46,30,1.5,24.3%,15.9%,16.4%,7.9%,1.3,19.1%,14.8%
2023 Roland Garros R128,L vs Griekspoor,40,39,1.0,13.9%,13.5%,40,29,1.4,15.3%,11.1%,12.6%,2.7%,1.1,21.9%,19.4%
2023 Roland Garros Q2,W vs Added,24,20,1.2,15.1%,12.6%,24,17,1.4,16.0%,11.3%,11.3%,4.7%,0.8,17.0%,20.8%
2023 Rio De Janeiro R16,L vs Jarry,14,17,0.8,12.8%,15.6%,13,11,1.2,13.8%,11.7%,2.1%,2.1%,1.5,36.7%,23.9%
2023 Australian Open R128,L vs Hurkacz,15,23,0.7,9.7%,14.9%,15,19,0.8,12.0%,15.2%,8.0%,4.0%,2.5,32.5%,13.0%
Career (56 matches),,1319,1442,0.9,13.4%,14.7%,1225,1250,1.0,13.9%,14.2%,6.4%,3.1%,1.2,21.2%,18.0%
