Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Bucharest,Clay,R32,113,52,Martinez vs (6) Daniel Altmaier [GER],,,,,,,,,
23-Mar-2026,Alicante CH,Clay,QF,113,117,(5) Pablo Carreno Busta [ESP] d. (4) Martinez,6-4 4-6 6-4,0.92,1.0%,2.9%,59.8%,62.3%,53.7%,6/11,2:45
23-Mar-2026,Alicante CH,Clay,R16,113,210,(4) Martinez d. Remy Bertola [SUI],4-6 6-0 6-1,1.33,1.5%,4.5%,73.1%,57.1%,50.0%,5/9,1:58
23-Mar-2026,Alicante CH,Clay,R32,113,340,(4) Martinez d. (WC) Carlos Sanchez Jover [ESP],6-3 6-2,1.53,0.0%,4.1%,51.0%,76.0%,58.3%,0/1,1:24
23-Feb-2026,Santiago,Clay,R32,101,82,(7) Francisco Comesana [ARG] d. Martinez,6-4 2-6 7-6(4),1.05,1.0%,4.0%,60.6%,71.7%,48.7%,5/8,2:51
16-Feb-2026,Rio de Janeiro,Clay,R32,101,62,Damir Dzumhur [BIH] d. Martinez,0-6 7-6(5) 6-4,1.19,4.9%,4.9%,64.2%,65.4%,48.3%,1/5,2:39
09-Feb-2026,Buenos Aires,Clay,QF,94,22,(2) Luciano Darderi [ITA] d. Martinez,7-5 6-1,0.66,0.0%,5.4%,71.4%,65.0%,31.3%,1/4,1:31
09-Feb-2026,Buenos Aires,Clay,R16,94,80,Martinez d. Juan Manuel Cerundolo [ARG],7-6(5) 6-4,1.01,0.0%,4.2%,73.6%,69.8%,31.6%,3/6,2:03
09-Feb-2026,Buenos Aires,Clay,R32,94,229,Martinez d. (Q) Lautaro Midon [ARG],6-4 6-1,1.42,1.9%,5.6%,68.5%,81.1%,29.4%,4/5,1:35
02-Feb-2026,Montpellier,Hard,R32,77,70,Adrian Mannarino [FRA] d. Martinez,7-6(3) 6-1,0.68,1.8%,1.8%,58.2%,71.9%,52.2%,1/3,1:36
27-Jan-2026,Quimper CH,Hard,R16,71,199,Sascha Gueymard Wayenburg [FRA] d. (3) Martinez,7-6(5) 6-1,0.82,5.8%,1.4%,62.3%,62.8%,57.7%,1/4,1:46
27-Jan-2026,Quimper CH,Hard,R32,71,229,(3) Martinez d. Arthur Bouquier [FRA],6-4 7-5,1.41,7.8%,3.1%,65.6%,81.0%,45.5%,3/4,1:45
19-Jan-2026,Australian Open,Hard,R128,71,4,(4) Novak Djokovic [SRB] d. Martinez,6-3 6-2 6-2,0.19,2.0%,6.1%,71.4%,60.0%,35.7%,7/12,2:00
05-Jan-2026,Bengaluru CH,Hard,F,96,235,(1) Martinez d. (6) Timofey Skatov [KAZ],7-6(5) 6-3,1.74,8.2%,1.6%,70.5%,76.7%,88.9%,1/1,1:56
05-Jan-2026,Bengaluru CH,Hard,SF,96,319,(1) Martinez d. Matteo Martineau [FRA],7-6(4) 6-1,1.34,3.1%,3.1%,76.6%,73.5%,60.0%,1/2,1:38
05-Jan-2026,Bengaluru CH,Hard,QF,96,346,(1) Martinez d. Cedrik Marcel Stebe [GER],6-2 6-0,1.69,4.3%,8.5%,70.2%,81.8%,28.6%,5/6,1:16
05-Jan-2026,Bengaluru CH,Hard,R16,96,295,(1) Martinez d. Michael Geerts [BEL],7-6(3) 6-3,1.48,10.2%,5.1%,66.1%,74.4%,55.0%,3/5,1:54
05-Jan-2026,Bengaluru CH,Hard,R32,96,489,(1) Martinez d. (Q) Eero Vasa [FIN],4-6 6-2 6-3,1.22,5.5%,11.0%,58.2%,73.6%,50.0%,7/10,2:09
02-Nov-2025,Athens,Hard,R32,95,72,Marcos Giron [USA] d. Martinez,6-4 6-1,0.53,3.1%,4.7%,54.7%,68.6%,34.5%,3/6,1:25
