Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Montpellier R32,L vs Mannarino,88% (7/8),0% (0/2),0/0,0/0,33% (1/3),0/2,0/1,40% (2/5),20% (1/5)
2025 Wimbledon R32,L vs Sinner,63% (5/8),0% (0/4),0/0,0/0,57% (8/14),3/6,2/3,- (0/0),- (0/0)
2025 Wimbledon R128,W vs Loffhagen,58% (11/19),64% (9/14),3/5,1/1,50% (6/12),3/4,0/0,- (0/0),- (0/0)
2025 Rome R64,L vs Hurkacz,42% (5/12),100% (1/1),0/1,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2025 Barcelona R16,L vs Fils,71% (5/7),0% (0/1),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2025 Buenos Aires R16,W vs Schwartzman,78% (7/9),56% (5/9),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 Rotterdam QF,L vs Alcaraz,43% (3/7),- (0/0),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2025 Australian Open R64,L vs Zverev,86% (6/7),0% (0/6),0/0,0/0,54% (7/13),1/4,0/1,- (0/0),- (0/0)
2024 US Open R64,L vs Popyrin,38% (3/8),75% (3/4),0/0,0/0,44% (7/16),1/4,1/2,- (0/0),- (0/0)
2024 Hamburg SF,L vs Zverev,67% (6/9),0% (0/1),0/0,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Paul,53% (10/19),50% (2/4),1/4,0/0,36% (4/11),1/4,1/2,- (0/0),- (0/0)
2024 Roland Garros R64,L vs Rublev,53% (9/17),50% (1/2),0/0,0/0,64% (9/14),4/7,2/3,- (0/0),- (0/0)
2024 Madrid Q1,L vs Albot,83% (5/6),- (0/0),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2024 Estoril F,L vs Hurkacz,41% (7/17),- (0/0),0/0,0/0,60% (3/5),1/3,1/2,- (0/0),- (0/0)
2024 Estoril SF,W vs Ruud,60% (12/20),40% (4/10),2/6,1/4,75% (9/12),2/3,0/0,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Griekspoor,52% (17/33),54% (7/13),2/3,0/0,63% (10/16),0/3,0/1,- (0/0),- (0/0)
2023 Roland Garros Q2,W vs Added,69% (9/13),38% (3/8),2/4,1/1,75% (3/4),2/2,0/0,67% (6/9),44% (4/9)
2023 Rio De Janeiro R16,L vs Jarry,57% (4/7),0% (0/2),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2023 Australian Open R128,L vs Hurkacz,71% (10/14),- (0/0),0/0,0/0,0% (0/4),0/3,0/1,25% (1/4),0% (0/4)
2022 Naples R32,L vs Daniel,71% (5/7),20% (1/5),0/0,0/0,60% (6/10),2/4,1/2,- (0/0),- (0/0)
2026 (1 matches),,87.5%,0.0%,-,-,33.3%,0.0%,0.0%,40.0%,20.0%
2025 (7 matches),,60.9%,42.9%,55.6%,66.7%,51.6%,38.1%,37.5%,-,-
2024 (7 matches),,54.2%,47.6%,30.0%,25.0%,55.6%,38.5%,50.0%,-,-
2023 (4 matches),,59.7%,43.5%,57.1%,100.0%,53.1%,27.3%,25.0%,53.8%,30.8%
2022 (10 matches),,56.8%,31.3%,40.0%,60.0%,55.4%,37.9%,36.4%,48.1%,42.3%
Career (102 matches),,58.7%,41.7%,47.6%,56.6%,56.7%,44.2%,44.3%,56.7%,40.3%
