Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Feb-2015,Delray Beach,Hard,F,56,29,(4) Ivo Karlovic [CRO] d. Young,6-3 6-3,0.78,1.9%,7.4%,51.9%,67.9%,53.8%,0/3,1:10
30-Sep-2013,Sacramento CH,Hard,F,125,100,(8) Young d. (2) Tim Smyczek [USA],7-5 6-3,1.17,3.2%,6.5%,74.2%,63.0%,37.5%,1/5,1:17
23-Sep-2013,Napa CH,Hard,F,142,122,(8) Young d. (6) Matthew Ebden [AUS],4-6 6-4 6-2,1.36,1.3%,3.8%,64.6%,74.5%,60.7%,3/5,1:52
01-Apr-2013,Leon CH,Hard,F,194,180,Young d. Jimmy Wang [TPE],6-2 6-2,1.37,6.8%,6.8%,67.8%,60.0%,63.2%,10/11,1:18
26-Sep-2011,Bangkok,Hard,F,55,4,(1) Andy Murray [GBR] d. Young,6-2 6-0,0.33,0.0%,2.9%,73.5%,32.0%,44.4%,0/5,0:48
02-May-2011,Savannah CH,Clay,F,96,377,(Q) Wayne Odesnik [USA] d. (3) Young,6-4 6-4,0.83,0.0%,5.1%,67.8%,52.5%,42.1%,4/9,1:47
11-Apr-2011,Tallahassee CH,Hard,F,122,513,(7) Young d. (Q) Wayne Odesnik [USA],6-4 3-6 6-3,0.97,2.1%,4.2%,68.8%,69.7%,46.7%,6/8,2:10
12-Jul-2010,Aptos CH,Hard,F,113,210,Marinko Matosevic [AUS] d. (3) Young,6-4 6-2,0.74,0.0%,9.5%,67.6%,52.0%,41.7%,8/13,1:22
24-May-2010,Carson CH,Hard,F,147,156,(4) Young d. (5) Robert Kendrick [USA],6-4 6-4,1.50,0.0%,3.8%,71.7%,73.7%,60.0%,1/3,1:09
19-Oct-2009,Calabasas CH,Hard,F,229,100,Young d. (2) Michael Russell [USA],7-6(4) 6-1,,,,,,,,
