Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Washington R64,L vs Hurkacz,3.3,4.3,2.5,35.8%,50.0%,40.0%,66.7%,60.3%,17.3%,-6.5,-9.0,-4.0,-9.8
2019 Indian Wells R128,L vs Hurkacz,4.2,4.2,4.2,41.8%,52.9%,60.0%,25.0%,50.5%,15.7%,5.0,4.8,-4.5,-5.1
2017 Indian Wells R16,L vs Nishikori,4.0,4.6,3.4,37.9%,55.2%,40.0%,57.1%,60.2%,14.3%,-1.0,-1.0,-0.5,-0.8
2017 Indian Wells R128,W vs Kozlov,4.2,3.9,4.4,49.4%,52.9%,59.1%,66.7%,63.4%,10.4%,7.0,4.3,1.5,1.8
2017 Acapulco R16,L vs Kyrgios,3.3,3.9,2.8,43.1%,47.4%,16.7%,44.4%,53.1%,27.9%,-2.5,-3.7,-2.5,-5.7
2016 Atlanta QF,L vs Opelka,2.3,2.4,2.2,42.7%,52.9%,75.0%,0.0%,62.1%,12.1%,3.0,6.1,2.5,8.6
2015 Basel QF,L vs Sock,3.9,4.2,3.7,40.8%,55.0%,60.0%,33.3%,55.3%,8.2%,4.5,3.2,-8.0,-7.4
2015 Washington R32,L vs Pospisil,2.8,3.0,2.5,43.0%,29.2%,75.0%,33.3%,64.6%,17.8%,-13.0,-15.9,-2.5,-6.9
2015 Indian Wells R64,W vs Chardy,3.4,3.8,3.0,56.8%,56.7%,40.0%,85.7%,58.3%,14.1%,3.5,3.5,-5.0,-7.6
2014 Stockholm R32,L vs Mayer,3.6,4.1,2.7,39.5%,51.7%,46.2%,42.9%,53.4%,4.9%,-0.5,-0.5,-11.5,-14.7
2014 Canada R64,W vs Dancevic,3.5,3.7,3.3,56.4%,40.5%,60.0%,90.9%,60.4%,14.3%,-1.0,-0.8,4.5,5.8
2014 Houston QF,L vs Verdasco,4.0,4.2,3.9,36.5%,50.0%,55.6%,46.2%,51.9%,8.9%,5.0,5.3,0.0,0.0
2014 Miami R64,L vs Isner,3.1,3.7,2.5,45.3%,45.7%,70.0%,44.4%,64.3%,16.9%,15.0,12.9,-3.5,-6.1
2011 Bangkok F,L vs Murray,5.4,5.3,5.4,21.2%,33.3%,20.0%,46.2%,44.9%,19.5%,-8.5,-12.3,-1.0,-1.4
Career (14 matches),,3.6,3.9,3.3,43.8%,48.9%,52.2%,52.5%,57.3%,13.8%,0.7,0.7,-2.5,-3.8
