Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Puerto Vallarta CH R32,L vs Sarkissian,0.97,0.88,75.1,19.5,1.6%,52.4%,0.0%,61.9%,42.2%,34.9%
2019 Leon CH R32,L vs Escobar,0.94,0.71,49.2,2.1,0.0%,51.2%,5.3%,57.9%,33.3%,35.5%
2019 Monterrey CH SF,L vs Gomez,0.77,0.79,64.2,7.3,7.0%,65.1%,10.8%,59.5%,38.0%,39.1%
2019 Monterrey CH QF,W vs Klahn,1.34,1.51,44.6,3.4,2.6%,63.2%,8.3%,63.9%,36.4%,46.4%
2019 Monterrey CH R16,W vs Giraldo,1.15,1.32,59.4,2.5,5.9%,61.8%,3.1%,56.3%,42.9%,51.5%
2019 Monterrey CH R32,W vs Lorenzi,0.99,1.39,60.0,2.5,6.1%,60.6%,12.1%,72.7%,47.1%,46.7%
2019 Monterrey CH R64,W vs Ortega Olmedo,1.12,1.59,47.8,2.1,3.2%,67.7%,7.4%,66.7%,44.8%,48.1%
2019 Indian Wells R128,L vs Hurkacz,0.78,0.66,51.8,2.8,0.0%,46.4%,3.8%,53.8%,36.1%,50.0%
2019 Indian Wells CH R16,L vs Harris,0.71,0.44,37.1,2.5,0.0%,59.3%,0.0%,64.0%,33.3%,13.0%
2019 Indian Wells CH R32,W vs Laaksonen,1.13,1.27,59.5,3.3,4.1%,63.3%,0.0%,46.7%,46.7%,53.7%
2019 Indian Wells CH R64,W vs Kwiatkowski,1.04,1.16,91.0,6.4,2.1%,55.3%,2.3%,68.2%,47.7%,37.5%
2019 Delray Beach Q2,L vs Evans,0.79,0.65,46.6,2.1,3.3%,66.7%,0.0%,64.0%,41.2%,15.2%
2019 Delray Beach Q1,W vs Fratangelo,0.97,1.45,52.6,2.1,0.0%,72.2%,9.7%,61.3%,59.4%,37.0%
2019 Cleveland CH R32,L vs Smith,0.72,0.92,83.3,6.3,6.1%,69.4%,8.7%,67.4%,43.1%,36.7%
2019 Newport Beach CH SF,L vs Schnur,0.95,0.85,80.0,3.2,1.8%,69.6%,1.8%,50.9%,37.3%,33.3%
2019 Newport Beach CH QF,W vs Altamirano,1.13,2.08,38.0,2.0,0.0%,68.0%,13.0%,78.3%,52.0%,47.8%
2019 Newport Beach CH R16,W vs Aragone,1.07,1.52,48.8,2.0,8.8%,70.6%,6.7%,66.7%,46.9%,41.4%
2019 Newport Beach CH R32,W vs Rubin,1.08,1.48,51.0,3.2,3.0%,75.8%,6.9%,62.1%,35.3%,48.5%
2019 Newport Beach CH R64,W vs Kypson,1.36,1.99,37.6,2.1,10.7%,67.9%,0.0%,72.0%,48.4%,40.0%
2019 Noumea CH SF,L vs Rubin,1.10,0.40,38.4,2.1,0.0%,52.8%,2.9%,48.6%,23.8%,11.1%
2019 (23 matches),,1.00,1.10,59.9,2.9,3.5%,62.4%,5.1%,62.7%,42.1%,39.5%
2018 (27 matches),,0.96,0.87,55.6,2.7,2.9%,59.6%,4.7%,61.0%,35.8%,35.7%
2017 (41 matches),,1.10,0.96,54.7,2.5,3.4%,58.7%,6.9%,63.5%,33.1%,35.4%
2016 (50 matches),,1.01,1.05,49.7,2.6,3.6%,61.8%,6.3%,63.8%,39.8%,37.1%
2015 (19 matches),,1.03,0.96,47.4,2.7,3.0%,57.2%,3.9%,60.7%,36.9%,39.4%
Career (272 matches),,1.02,1.01,52.5,2.7,3.0%,59.3%,5.3%,62.8%,38.5%,38.6%
