Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2004 Wimbledon QF,L vs Roddick,45.5%,36.0%,1.8%,1/1,-,17.2%,38.1%,37.5%,3.2%,-,21.9%,76.5%,34.6%,0.0%,-,4.3%
2004 Australian Open R16,L vs Roddick,49.3%,47.1%,2.9%,0/2,2.50,0.0%,32.5%,38.5%,5.0%,2.58,0.0%,91.3%,52.4%,0.0%,2.22,0.0%
2003 Wimbledon QF,L vs Federer,46.7%,51.2%,2.2%,0/2,1.95,41.6%,41.9%,46.2%,0.0%,1.94,42.6%,68.0%,58.8%,8.0%,1.98,39.1%
2002 US Open SF,L vs Sampras,36.8%,38.5%,5.7%,5/1,2.06,55.0%,43.7%,38.7%,2.8%,2.07,58.0%,44.4%,37.5%,22.2%,2.05,50.0%
2002 Wimbledon QF,L vs Hewitt,60.1%,55.4%,2.0%,3/0,2.14,13.8%,46.8%,41.7%,2.6%,2.22,19.1%,80.0%,64.3%,1.4%,1.93,0.0%
Career (5 matches),,48.7%,47.3%,2.8%,60.0%,2.12,26.3%,41.5%,40.8%,2.6%,2.17,28.7%,75.3%,53.9%,4.1%,2.01,20.7%
