Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2003 Wimbledon QF,L vs Federer,20% (3/15),33% (1/3),0/4,50% (7/14),43% (3/7),1/1,0/0,2/2,0/0,0/0
2002 Wimbledon QF,L vs Hewitt,35% (8/23),63% (5/8),1/5,63% (15/24),47% (7/15),2/5,1/1,3/6,0/0,3/4
2003 (1 matches),,20.0%,33.3%,0.0%,50.0%,42.9%,100.0%,-,100.0%,-,-
2002 (1 matches),,34.8%,62.5%,20.0%,62.5%,46.7%,40.0%,100.0%,50.0%,-,75.0%
Career (2 matches),,28.9%,54.5%,11.1%,57.9%,45.5%,50.0%,100.0%,62.5%,-,75.0%
