Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,19,9,10,47.4%,23-28,45.1%,233-251,48.1%,2-3,40.0%,17,69.7%,25.7%,2.0%,2.3%,71.0%,61.6%,51.8%,58.8%,38.5%,48.7%,0.93,QF (Marseille)
2004,40,19,21,47.5%,51-48,51.5%,493-464,51.5%,5-6,45.5%,36,78.6%,23.6%,3.5%,2.3%,74.0%,67.1%,54.3%,63.7%,37.5%,50.4%,1.03,SF (Chennai)
2003,66,42,24,63.6%,100-64,61.0%,831-716,53.7%,13-6,68.4%,60,78.7%,28.5%,3.8%,2.8%,67.6%,68.4%,55.0%,64.0%,40.4%,51.9%,1.12,W (2x)
2002,64,36,28,56.3%,97-79,55.1%,909-841,51.9%,19-19,50.0%,60,78.8%,24.7%,3.9%,3.6%,67.2%,69.5%,50.7%,63.4%,39.0%,50.9%,1.06,W (s Hertogenbosch)
2001,68,39,29,57.4%,98-82,54.4%,897-839,51.7%,10-15,40.0%,64,76.9%,27.1%,5.2%,4.5%,60.4%,69.6%,51.5%,62.5%,40.0%,50.9%,1.06,W (Stockholm)
2000,65,37,28,56.9%,92-74,55.4%,828-771,51.8%,10-6,62.5%,61,78.1%,25.3%,6.7%,5.9%,56.5%,72.2%,50.1%,62.6%,38.6%,50.5%,1.03,W (Tokyo)
1999,56,29,27,51.8%,79-72,52.3%,736-716,50.7%,10-9,52.6%,53,72.4%,27.9%,4.6%,4.5%,61.5%,68.8%,46.2%,60.1%,40.3%,50.3%,1.01,W (Auckland)
1998,55,23,32,41.8%,62-76,44.9%,665-687,49.2%,12-11,52.2%,51,76.6%,21.4%,5.1%,3.8%,60.1%,69.1%,49.8%,61.4%,37.0%,49.5%,0.96,SF (2x)
1997,42,16,26,38.1%,43-60,41.7%,475-530,47.3%,8-11,42.1%,40,73.9%,21.6%,5.3%,5.9%,58.5%,68.4%,47.9%,59.9%,36.6%,48.6%,0.91,W (Boston)
1996,54,27,27,50.0%,70-70,50.0%,688-692,49.9%,5-16,23.8%,52,76.2%,23.4%,5.4%,5.6%,57.0%,70.7%,47.4%,60.7%,37.3%,49.2%,0.95,W (Jakarta)
1995,31,17,14,54.8%,39-39,50.0%,376-379,49.8%,6-3,66.7%,31,74.0%,25.3%,5.5%,5.5%,60.7%,69.0%,46.1%,60.0%,39.3%,49.7%,0.98,W (Valencia)
1994,3,1,2,33.3%,3-4,42.9%,33-37,47.1%,0-0,-,3,82.4%,13.9%,4.1%,5.0%,60.6%,68.9%,53.5%,62.8%,33.9%,48.4%,0.91,R16 (Rosmalen)
Career,563,295,268,52.4%,757-696,52.1%,7164-6923,50.9%,100-105,48.8%,528,76.4%,25.1%,4.8%,4.4%,62.3%,69.1%,49.8%,61.8%,38.7%,50.2%,1.01,
