Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,4,0,4,0.0%,0-8,0.0%,24-50,32.4%,0-0,-,4,-,-,1.6%,7.4%,63.5%,46.5%,42.7%,45.1%,37.1%,41.2%,0.67,R32 (3x)
2008,9,2,7,22.2%,4-13,23.5%,70-98,41.7%,2-0,100.0%,3,-,-,2.0%,2.7%,63.1%,62.7%,51.1%,58.4%,33.9%,46.5%,0.82,R16 (Vina Del Mar)
2007,30,11,19,36.7%,24-40,37.5%,252-318,44.2%,0-3,0.0%,17,-,-,2.4%,4.6%,67.7%,61.8%,45.4%,56.5%,39.1%,47.9%,0.90,QF (Bangalore)
2006,37,19,18,51.4%,41-40,50.6%,362-366,49.7%,3-2,60.0%,8,-,-,2.1%,3.7%,67.3%,57.3%,42.8%,52.5%,38.9%,46.3%,0.82,F (2x)
2005,36,13,23,36.1%,31-51,37.8%,351-406,46.4%,3-4,42.9%,5,-,-,2.7%,6.5%,67.7%,63.8%,36.8%,55.1%,40.8%,47.8%,0.91,SF (Budapest)
2004,52,24,28,46.2%,57-64,47.1%,559-569,49.6%,7-5,58.3%,6,-,-,0.7%,3.7%,65.8%,51.7%,49.3%,50.9%,41.7%,46.4%,0.85,SF (2x)
2003,35,16,19,45.7%,37-43,46.3%,353-385,47.8%,3-6,33.3%,4,-,-,0.7%,4.3%,66.7%,53.8%,51.6%,53.0%,37.2%,45.1%,0.79,F (Helsinki)
2002,36,16,20,44.4%,36-48,42.9%,382-414,48.0%,3-5,37.5%,0,,,,,,,,,,,,QF (4x)
2001,12,7,5,58.3%,15-12,55.6%,135-118,53.4%,3-2,60.0%,0,,,,,,,,,,,,SF (Vienna)
2000,26,11,15,42.3%,22-34,39.3%,236-274,46.3%,3-3,50.0%,0,,,,,,,,,,,,SF (Antwerp)
1999,9,4,5,44.4%,10-11,47.6%,90-92,49.5%,0-1,0.0%,0,,,,,,,,,,,,QF (Bol)
1998,3,1,2,33.3%,3-3,50.0%,32-28,53.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Makarska)
Career,289,124,165,42.9%,280-367,43.3%,2846-3118,47.7%,27-32,45.8%,47,-,-,1.9%,4.5%,66.6%,58.2%,45.5%,53.9%,38.8%,46.6%,0.84,
