Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,144,61,83,42.4%,140-190,42.4%,1438-1587,47.5%,9-14,39.1%,28,-,-,2.1%,5.0%,65.3%,60.7%,48.5%,56.4%,38.6%,47.7%,0.89
Clay,124,59,65,47.6%,128-143,47.2%,1244-1291,49.1%,17-15,53.1%,14,-,-,1.8%,3.9%,68.3%,55.9%,40.1%,50.9%,40.3%,45.6%,0.82
Grass,12,1,11,8.3%,5-22,18.5%,81-145,35.8%,0-0,-,5,-,-,0.9%,3.8%,69.3%,50.7%,41.8%,48.0%,35.1%,42.0%,0.67
Carpet,9,3,6,33.3%,7-12,36.8%,83-95,46.6%,1-3,25.0%,0,,,,,,,,,,,
Grand Slams,51,18,33,35.3%,37-75,33.0%,439-570,43.5%,2-6,25.0%,29,-,-,1.9%,4.5%,66.8%,57.5%,46.9%,54.0%,38.7%,46.6%,0.84
Premiers,65,26,39,40.0%,61-84,42.1%,643-720,47.2%,9-6,60.0%,7,-,-,2.4%,4.6%,68.5%,62.5%,43.0%,56.4%,40.4%,48.3%,0.93
Internationals,129,62,67,48.1%,137-153,47.2%,1311-1361,49.1%,14-12,53.8%,11,-,-,1.7%,4.7%,65.0%,56.9%,43.7%,52.3%,38.2%,45.3%,0.80
Finals,3,0,3,0.0%,2-6,25.0%,29-44,39.7%,0-1,0.0%,0,,,,,,,,,,,
Semi-finals,9,3,6,33.3%,7-12,36.8%,79-100,44.1%,3-0,100.0%,0,,,,,,,,,,,
Quarter-finals,20,9,11,45.0%,19-24,44.2%,187-218,46.2%,4-1,80.0%,0,,,,,,,,,,,
vs Righties,251,106,145,42.2%,234-324,41.9%,2444-2723,47.3%,22-30,42.3%,42,-,-,1.7%,4.5%,66.7%,57.6%,45.5%,53.6%,38.6%,46.3%,0.83
vs Lefties,28,13,15,46.4%,35-33,51.5%,312-306,50.5%,4-1,80.0%,4,-,-,4.2%,5.3%,67.6%,62.1%,47.1%,57.3%,42.9%,49.7%,1.00
vs Top 10,17,1,16,5.9%,4-29,12.1%,101-191,34.6%,1-0,100.0%,5,-,-,0.7%,7.2%,66.7%,52.9%,40.2%,48.7%,34.2%,42.0%,0.67
