Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2019 Budapest R32,W vs Bonaventure,34.9%,51.2%,54.0%,47.7%,70.5%,60.9%,52.6%,44.0%,33.3%,25.0%,36.1%,48.1%,61.1%,16.7%,0.0%,68
2019 Australian Open Q3,L vs Andreescu,20.8%,31.3%,34.4%,26.3%,31.6%,21.4%,66.7%,42.9%,100.0%,21.7%,39.1%,44.4%,0.0%,33.3%,25.0%,80
2018 ITF Ilkley F,W vs Yastremska,42.3%,50.5%,40.7%,61.7%,70.0%,52.2%,56.5%,29.7%,14.3%,21.7%,30.4%,33.3%,17.4%,69.6%,100.0%,14
2015 Shenzhen QF,L vs Kvitova,29.3%,34.7%,44.2%,35.2%,38.9%,40.0%,25.0%,23.1%,16.7%,15.0%,25.0%,52.9%,28.6%,38.5%,-,-46
2014 Limoges QF,W vs Tsurenko,31.1%,36.1%,52.9%,47.4%,55.3%,70.0%,47.1%,38.1%,25.0%,6.7%,6.7%,28.6%,0.0%,62.5%,-,-47
Career (5 matches),,33.6%,42.8%,45.4%,46.5%,56.3%,49.6%,46.5%,33.6%,23.8%,20.0%,30.0%,41.1%,25.8%,44.6%,36.4%,40
