Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,8,4,4,50.0%,4,3,1,75.0%,2014,2019,R64,5,1.02,7.2%,3.3%,62.2%,66.7%,51.3%,60.9%,40.0%,56.0%,37.5%
Roland Garros,6,Clay,10,4,6,40.0%,2,1,1,50.0%,2014,2021,R64,6,0.87,3.4%,3.9%,62.0%,58.3%,44.2%,53.0%,41.0%,39.1%,41.5%
Wimbledon,8,Grass,15,7,8,46.7%,8,5,3,62.5%,2014,2022,R16,12,0.97,8.4%,4.7%,59.8%,70.6%,48.3%,61.7%,37.2%,61.2%,39.7%
US Open,6,Hard,9,3,6,33.3%,3,2,1,66.7%,2014,2019,R64,5,0.96,8.4%,6.5%,55.9%,67.2%,45.3%,57.5%,40.8%,46.3%,43.6%
Fed Cup,1,,1,1,0,100.0%,0,0,0,-,2015,2015,,0,,,,,,,,,,
Prague,7,Hard,14,6,8,42.9%,5,3,2,60.0%,2015,2022,R16,14,0.90,7.8%,5.0%,58.9%,67.1%,43.0%,57.2%,38.4%,54.1%,46.4%
Luxembourg,7,Hard,20,13,7,65.0%,6,3,3,50.0%,2012,2021,R16,17,1.10,9.7%,4.6%,58.7%,72.1%,44.7%,60.8%,43.3%,62.7%,42.7%
Stuttgart,2,Clay,4,2,2,50.0%,1,1,0,100.0%,2016,2019,Q3,4,0.90,6.4%,5.7%,58.5%,61.9%,41.8%,53.6%,42.0%,53.3%,54.2%
Budapest,2,Hard,6,4,2,66.7%,2,2,0,100.0%,2017,2019,R16,6,1.09,7.7%,5.4%,54.5%,74.4%,45.6%,61.3%,42.0%,58.8%,43.6%
Linz,3,Hard,6,3,3,50.0%,0,0,0,-,2014,2018,Q3,5,1.08,8.0%,3.5%,60.3%,62.7%,46.5%,56.3%,47.1%,48.8%,44.3%
Miami,2,Hard,3,1,2,33.3%,0,0,0,-,2015,2018,R64,3,0.95,4.7%,7.0%,64.3%,67.2%,50.0%,61.0%,37.0%,43.5%,37.5%
