Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Carlsbad Q2,L vs Karatantcheva,0.87,0.80,56.2,4.9,0.0%,52.5%,2.6%,46.2%,42.9%,51.3%
2013 Carlsbad Q1,W vs Moriarty,1.18,1.59,42.7,2.8,3.2%,61.3%,3.3%,53.3%,50.0%,66.7%
2012 Palermo R32,W vs Savinykh,1.01,1.19,62.8,2.5,-,46.2%,-,52.8%,55.3%,63.9%
2011 Ankara 50K R16,L vs Bertens,1.03,0.88,90.1,4.5,-,53.7%,-,59.6%,45.1%,27.3%
2011 Ankara 50K R32,W vs Cadantu,1.09,1.22,64.9,2.8,-,57.4%,-,54.5%,42.5%,56.8%
2011 Zagreb 50K R32,W vs Sunic,1.03,1.30,50.1,2.1,-,51.9%,-,52.0%,60.6%,60.0%
2013 (2 matches),,0.99,1.08,50.6,3.6,1.4%,56.3%,2.9%,49.3%,45.7%,57.1%
2012 (1 matches),,1.01,1.19,62.8,2.5,-,46.2%,-,52.8%,55.3%,63.9%
2011 (3 matches),,1.05,1.12,71.8,2.8,-,54.7%,-,56.2%,48.4%,45.9%
Career (6 matches),,1.03,1.12,63.9,3.0,1.4%,53.8%,2.9%,53.5%,48.7%,52.4%
