Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,15,7,8,46.7%,2,2,0,100.0%,1999,2010,R128,2,1.08,2.5%,8.5%,54.2%,65.6%,48.1%,57.6%,45.8%,38.5%,36.4%
Roland Garros,6,Clay,8,2,6,25.0%,0,0,0,-,2000,2010,R128,1,0.77,1.7%,1.7%,63.8%,59.5%,19.0%,44.8%,42.4%,53.8%,50.0%
Wimbledon,7,Grass,10,3,7,30.0%,1,1,0,100.0%,1999,2010,R64,0,,,,,,,,,,
US Open,8,Hard,11,3,8,27.3%,3,2,1,66.7%,1996,2011,R128,1,0.81,1.2%,12.0%,60.2%,54.0%,33.3%,45.8%,44.0%,33.3%,80.0%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2000,2000,R64,0,,,,,,,,,,
Fed Cup,5,,9,4,5,44.4%,5,2,3,40.0%,1997,2012,,0,,,,,,,,,,
Budapest,9,Clay,23,13,10,56.5%,5,2,3,40.0%,1998,2012,QF,7,0.98,1.0%,7.2%,67.3%,62.1%,34.6%,53.1%,46.1%,48.3%,43.8%
Bogota,4,Clay,13,9,4,69.2%,1,1,0,100.0%,1998,2009,QF,2,0.89,1.2%,9.4%,52.0%,56.2%,40.2%,48.5%,45.9%,56.3%,55.0%
Estoril,4,Clay,7,3,4,42.9%,1,0,1,0.0%,1999,2009,R32,0,,,,,,,,,,
Stuttgart,3,Clay,5,2,3,40.0%,3,1,2,33.3%,2009,2011,Q3,2,0.77,3.1%,6.2%,58.5%,61.8%,46.3%,55.4%,34.3%,33.3%,75.0%
Paris,3,Carpet,4,1,3,25.0%,0,0,0,-,2000,2010,Q2,1,0.50,0.0%,4.0%,66.0%,48.5%,52.9%,50.0%,25.0%,55.6%,0
Luxembourg,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2001,2009,Q1,0,,,,,,,,,,
