Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,4,1,3,25.0%,2-4,33.3%,30-33,47.6%,0-2,0.0%,2,-,-,1.2%,6.8%,63.0%,56.9%,40.0%,50.6%,49.4%,50.0%,1.00,R16 (Palermo)
2011,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,-,-,0.0%,3.8%,64.2%,70.6%,36.8%,58.5%,37.5%,46.4%,0.90,R32 (Budapest)
2009,5,2,3,40.0%,4-7,36.4%,46-60,43.4%,1-1,50.0%,3,-,-,1.0%,8.2%,57.0%,55.1%,37.1%,47.3%,42.5%,44.9%,0.81,R16 (Bogota)
2008,3,2,1,66.7%,4-2,66.7%,26-24,52.0%,1-0,100.0%,3,-,-,0.0%,4.7%,70.5%,57.1%,38.6%,51.7%,52.2%,51.9%,1.08,QF (Budapest)
2003,9,3,6,33.3%,7-12,36.8%,79-94,45.7%,1-1,50.0%,0,,,,,,,,,,,,QF (Bogota)
2002,4,1,3,25.0%,2-7,22.2%,34-52,39.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (Budapest)
2001,7,2,5,28.6%,5-11,31.3%,55-85,39.3%,1-0,100.0%,0,,,,,,,,,,,,QF (Bogota)
2000,13,4,9,30.8%,10-20,33.3%,111-151,42.4%,1-0,100.0%,0,,,,,,,,,,,,QF (Budapest)
1999,4,1,3,25.0%,4-6,40.0%,33-50,39.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (Pattaya)
1997,4,2,2,50.0%,5-5,50.0%,49-47,51.0%,0-1,0.0%,0,,,,,,,,,,,,
Career,54,18,36,33.3%,43-76,36.1%,470-608,43.6%,5-7,41.7%,9,-,-,0.7%,6.5%,62.9%,57.7%,38.2%,50.4%,46.1%,48.2%,0.93,
