Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,1,0,1,0.0%,1-2,33.3%,16-16,50.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Irapuato 25K)
2011,13,6,7,46.2%,14-16,46.7%,131-144,47.6%,2-2,50.0%,0,,,,,,,,,,,,QF (Zagreb 50K)
2010,1,0,1,0.0%,1-2,33.3%,8-15,34.8%,0-0,-,0,,,,,,,,,,,,R32 (Budapest 25K)
2009,45,24,21,53.3%,54-48,52.9%,476-462,50.7%,7-5,58.3%,0,,,,,,,,,,,,F (2x)
2008,36,24,12,66.7%,48-38,55.8%,428-383,52.8%,5-5,50.0%,0,,,,,,,,,,,,W (Bell Ville 10K)
2007,4,2,2,50.0%,6-4,60.0%,45-47,48.9%,0-0,-,0,,,,,,,,,,,,QF (Breda 10K)
2006,18,15,3,83.3%,29-8,78.4%,203-125,61.9%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2005,28,17,11,60.7%,35-31,53.0%,307-290,51.4%,3-4,42.9%,0,,,,,,,,,,,,W (Gliwice 10K)
2004,17,11,6,64.7%,22-15,59.5%,182-163,52.8%,3-1,75.0%,0,,,,,,,,,,,,W (Kedzierzyn Kozle 10K)
2003,11,5,6,45.5%,11-13,45.8%,110-112,49.5%,0-2,0.0%,0,,,,,,,,,,,,QF (Poitiers 50K)
2002,38,22,16,57.9%,51-42,54.8%,444-413,51.8%,3-7,30.0%,0,,,,,,,,,,,,W (Turin 25K)
2001,20,9,11,45.0%,22-23,48.9%,200-198,50.3%,2-0,100.0%,0,,,,,,,,,,,,QF (3x)
2000,30,19,11,63.3%,35-27,56.5%,320-280,53.3%,2-5,28.6%,0,,,,,,,,,,,,W (Tucson Challenger)
1999,42,26,16,61.9%,51-43,54.3%,438-412,51.5%,9-2,81.8%,0,,,,,,,,,,,,W (New Delhi 25K)
1998,47,29,18,61.7%,61-43,58.7%,491-426,53.5%,7-5,58.3%,0,,,,,,,,,,,,W (Guadlajara 25K)
1997,38,24,14,63.2%,47-28,62.7%,361-292,55.3%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
1996,31,22,9,71.0%,42-21,66.7%,311-220,58.6%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
1995,25,19,6,76.0%,39-14,73.6%,276-162,63.0%,1-0,100.0%,0,,,,,,,,,,,,W (ITF Sao Paulo 4)
Career,445,274,171,61.6%,569-418,57.6%,4747-4160,53.3%,51-46,52.6%,0,,,,,,,,,,,,
