Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Petia Arshinkova [BUL],2,3,40.0%,0,0,0,-,2014,2018,0,,,,,,,,,,
4,Sandra Samir [EGY],1,3,25.0%,1,0,1,0.0%,2016,2021,0,,,,,,,,,,
4,Anastasia Pribylova [RUS],1,3,25.0%,0,0,0,-,2018,2020,0,,,,,,,,,,
4,Caroline Romeo [FRA],2,2,50.0%,2,1,1,50.0%,2014,2018,0,,,,,,,,,,
3,Weronika Falkowska [POL],0,3,0.0%,0,0,0,-,2020,2022,0,,,,,,,,,,
3,Anastasia Zolotareva [RUS],1,2,33.3%,1,0,1,0.0%,2019,2021,0,,,,,,,,,,
3,Chi Chi Scholl [USA],1,2,33.3%,1,1,0,100.0%,2018,2021,0,,,,,,,,,,
3,Constanze Stepan [GER],2,1,66.7%,0,0,0,-,2016,2019,0,,,,,,,,,,
3,Tamara Curovic [SRB],1,2,33.3%,1,0,1,0.0%,2014,2018,0,,,,,,,,,,
3,Jelena Stojanovic [AUS],2,1,66.7%,0,0,0,-,2016,2018,0,,,,,,,,,,
3,Helene Scholsen [BEL],1,2,33.3%,2,0,2,0.0%,2016,2017,0,,,,,,,,,,
2,Veronika Podrez [UKR],0,2,0.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Anja Stankovic [SRB],1,1,50.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
2,Anastasija Radojevic [SRB],2,0,100.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
2,Diana Marcinkevica [LAT],0,2,0.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
