Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Bucharest QF,L vs Urzhumova,38% (3/8),0% (0/3),0/4,67% (6/9),17% (1/6),0/0,0/0,0/2,0/0,0/1
2019 W15 Heraklion R32,L vs Joksovic,33% (3/9),67% (2/3),2/4,80% (8/10),25% (2/8),1/2,0/0,0/3,0/0,0/1
2019 W15 Antalya R32,L vs Grimm,11% (1/9),100% (1/1),0/4,44% (4/9),0% (0/4),0/1,0/0,1/1,0/0,1/1
2019 W15 Antalya R32,W vs Samavati,80% (8/10),75% (6/8),2/3,44% (4/9),25% (1/4),3/5,0/0,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Aponasenko,13% (1/8),0% (0/1),0/3,67% (6/9),33% (2/6),0/0,0/0,1/2,0/0,0/1
2019 W15 Monastir R16,L vs Bronzetti,38% (3/8),100% (3/3),2/5,88% (7/8),0% (0/7),1/3,0/0,0/2,0/0,0/1
2019 W15 Monastir R32,W vs Morandais,73% (8/11),88% (7/8),3/5,73% (8/11),38% (3/8),2/5,0/2,0/0,0/1,0/0
2019 W15 Monastir R32,L vs Spiteri,18% (2/11),100% (2/2),0/3,45% (5/11),20% (1/5),2/2,1/1,1/2,0/0,0/1
2019 W15 Monastir R32,L vs Talcott,43% (6/14),83% (5/6),3/7,58% (7/12),0% (0/7),3/4,1/1,2/2,0/0,1/1
2019 W25 Jodhpur R32,W vs Ayukawa,50% (7/14),71% (5/7),1/2,23% (3/13),33% (1/3),2/2,1/1,0/0,1/1,0/0
2017 Cairo $15K QF,L vs Klaffner,22% (2/9),100% (2/2),1/4,78% (7/9),14% (1/7),2/2,0/1,0/2,0/0,0/1
2017 Cairo $15K R32,W vs Tatarus,71% (12/17),75% (9/12),6/7,65% (11/17),27% (3/11),1/7,0/3,0/0,0/0,0/0
2017 Cairo $15K SF,L vs Samir,33% (3/9),67% (2/3),1/5,75% (6/8),17% (1/6),0/2,0/0,1/1,0/0,1/1
2017 Cairo $15K QF,W vs Kubanova,75% (6/8),100% (6/6),1/2,25% (2/8),0% (0/2),5/6,2/2,0/0,1/1,0/0
2017 Heraklion $15K QF,L vs Rosca,38% (3/8),33% (1/3),1/5,71% (5/7),0% (0/5),1/1,0/0,0/0,0/0,0/0
2017 Heraklion $15K R16,W vs Ochsner,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),5/6,2/2,0/0,1/1,0/0
2017 Heraklion $15K R32,W vs Guglielminotti,67% (6/9),100% (6/6),3/3,44% (4/9),25% (1/4),4/6,2/2,0/0,1/1,0/0
2017 Heraklion $15K R32,L vs Gaspar,40% (4/10),50% (2/4),2/4,67% (6/9),33% (2/6),0/2,0/0,2/2,0/0,1/1
2017 Heraklion $15K R32,W vs Duca,65% (11/17),82% (9/11),3/7,44% (7/16),0% (0/7),4/7,0/0,0/0,0/0,0/0
2017 Jounieh $15K QF,W vs Aponasenko,73% (8/11),100% (8/8),4/5,70% (7/10),29% (2/7),2/6,0/0,0/0,0/0,0/0
2019 (10 matches),,41.2%,73.8%,32.5%,57.4%,19.0%,58.3%,60.0%,35.7%,50.0%,28.6%
2017 (41 matches),,62.0%,82.4%,49.4%,59.2%,21.6%,59.6%,56.8%,48.3%,66.7%,45.5%
2016 (30 matches),,60.0%,86.3%,50.4%,50.3%,18.1%,60.1%,74.2%,63.0%,76.9%,54.5%
2015 (9 matches),,59.1%,86.5%,50.0%,56.7%,25.5%,63.2%,62.5%,50.0%,75.0%,25.0%
2014 (4 matches),,53.1%,76.5%,45.0%,70.6%,4.2%,33.3%,50.0%,25.0%,100.0%,0.0%
Career (95 matches),,58.5%,83.0%,47.7%,56.5%,19.6%,59.1%,63.3%,50.0%,71.1%,40.0%
