Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Bucharest QF,L vs Urzhumova,17% (1/6),0% (0/4),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2019 W15 Heraklion R32,L vs Joksovic,60% (3/5),40% (2/5),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Grimm,42% (5/12),100% (1/1),0/0,0/0,43% (3/7),3/5,2/3,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Samavati,67% (6/9),55% (6/11),2/4,1/1,25% (1/4),0/0,0/0,100% (5/5),40% (2/5)
2019 W15 Antalya R32,L vs Aponasenko,71% (5/7),0% (0/2),0/0,0/0,67% (8/12),2/4,2/3,- (0/0),- (0/0)
2019 W15 Monastir R16,L vs Bronzetti,20% (1/5),75% (3/4),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Morandais,46% (6/13),64% (7/11),2/3,1/2,69% (11/16),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,L vs Spiteri,64% (7/11),67% (2/3),1/1,0/0,33% (2/6),3/5,1/2,- (0/0),- (0/0)
2019 W15 Monastir R32,L vs Talcott,71% (5/7),56% (5/9),1/1,0/0,0% (0/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Jodhpur R32,W vs Ayukawa,58% (7/12),36% (5/14),2/6,1/4,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Cairo $15K QF,L vs Klaffner,43% (3/7),50% (2/4),0/2,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2017 Cairo $15K R32,W vs Tatarus,50% (9/18),45% (9/20),2/2,1/1,50% (8/16),0/1,0/0,33% (4/12),64% (7/11)
2017 Cairo $15K SF,L vs Samir,75% (3/4),33% (2/6),0/0,0/0,50% (5/10),3/5,1/2,- (0/0),- (0/0)
2017 Cairo $15K QF,W vs Kubanova,86% (6/7),67% (6/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K QF,L vs Rosca,40% (2/5),25% (1/4),0/0,0/0,17% (1/6),2/4,1/2,- (0/0),- (0/0)
2017 Heraklion $15K R16,W vs Ochsner,60% (6/10),60% (6/10),2/4,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Guglielminotti,46% (6/13),86% (6/7),2/4,1/3,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,L vs Gaspar,45% (5/11),40% (2/5),0/0,0/0,56% (5/9),4/6,2/3,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Duca,82% (9/11),53% (9/17),2/7,1/6,30% (3/10),1/2,0/0,- (0/0),- (0/0)
2017 Jounieh $15K QF,W vs Aponasenko,63% (5/8),62% (8/13),2/3,1/2,58% (7/12),0/0,0/0,- (0/0),- (0/0)
2019 (10 matches),,52.9%,48.4%,53.3%,42.9%,44.7%,41.7%,41.7%,100.0%,40.0%
2017 (41 matches),,51.3%,51.9%,49.5%,47.8%,51.5%,45.6%,50.0%,45.5%,54.5%
2016 (30 matches),,59.3%,54.5%,61.9%,56.7%,50.6%,43.4%,48.0%,42.4%,35.5%
2015 (9 matches),,50.5%,56.3%,58.8%,66.7%,49.3%,33.3%,16.7%,38.9%,27.8%
2014 (4 matches),,39.3%,56.5%,28.6%,100.0%,25.8%,14.3%,0.0%,-,-
Career (95 matches),,53.7%,52.7%,53.8%,52.2%,49.1%,42.0%,43.5%,46.1%,41.4%
