Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2000 Basel F,W vs Federer,1.26,1.23,39.2,3.9,6.3%,65.8%,6.9%,62.5%,29.7%,41.3%
2000 Cincinnati F,W vs Henman,1.16,1.22,59.5,2.7,13.0%,71.7%,13.6%,61.4%,44.7%,25.0%
2000 Cincinnati SF,W vs Clement,1.05,2.06,40.3,2.1,13.6%,68.2%,4.8%,81.0%,56.8%,42.9%
2000 Miami R64,W vs Courier,0.97,1.39,60.7,5.9,17.4%,76.1%,11.6%,74.4%,40.4%,29.8%
2000 Indian Wells F,L vs Corretja,0.96,0.58,29.8,2.1,9.4%,60.4%,6.4%,57.4%,17.5%,32.4%
2000 Indian Wells SF,W vs Philippoussis,1.08,1.19,106.6,4.0,10.9%,73.4%,8.8%,64.9%,30.8%,36.7%
1999 Stuttgart F,W vs Krajicek,1.07,1.32,38.5,2.0,9.5%,69.8%,7.3%,67.3%,37.5%,39.3%
1999 Stuttgart SF,W vs Agassi,1.06,1.46,46.2,2.1,12.5%,62.5%,27.3%,72.7%,51.4%,38.2%
1999 Miami SF,L vs Krajicek,0.94,0.43,33.7,2.0,5.9%,61.8%,0.0%,48.4%,11.5%,30.4%
1998 Philadelphia F,L vs Sampras,0.90,0.71,48.4,2.1,27.3%,60.6%,12.9%,67.7%,27.0%,30.3%
1997 Paris SF,L vs Bjorkman,0.77,0.84,64.3,2.9,5.1%,61.5%,3.0%,69.7%,40.7%,34.6%
1996 Paris F,W vs Kafelnikov,1.23,1.92,25.4,2.0,29.3%,75.6%,21.6%,67.6%,44.2%,43.6%
1996 Paris SF,W vs Gustafsson,1.16,1.86,36.3,2.2,12.5%,68.8%,6.7%,73.3%,54.8%,37.9%
1996 Cincinnati SF,L vs Chang,0.92,0.70,35.0,2.2,5.3%,50.0%,5.6%,52.8%,45.7%,28.6%
1995 Tour Finals SF,L vs Becker,1.00,0.82,73.2,3.4,10.3%,60.3%,14.0%,68.0%,25.0%,34.7%
1995 Cincinnati SF,L vs Agassi,0.84,0.47,36.6,2.2,10.0%,53.3%,3.4%,58.6%,18.5%,31.8%
1995 Canada SF,L vs Sampras,0.85,0.89,77.4,5.7,13.7%,64.7%,11.9%,73.8%,37.0%,28.0%
2000 (6 matches),,1.09,1.17,58.2,3.0,11.0%,69.0%,8.8%,65.1%,35.3%,35.3%
1999 (3 matches),,1.05,1.09,39.6,2.0,9.5%,65.7%,10.9%,63.9%,36.2%,37.3%
1998 (1 matches),,0.90,0.71,48.4,2.1,27.3%,60.6%,12.9%,67.7%,27.0%,30.3%
1997 (1 matches),,0.77,0.84,64.3,2.9,5.1%,61.5%,3.0%,69.7%,40.7%,34.6%
1996 (3 matches),,1.11,1.32,31.8,2.2,16.2%,64.9%,11.7%,64.1%,47.7%,36.9%
Career (17 matches),,1.03,1.06,52.7,2.6,12.0%,65.5%,9.8%,65.6%,36.0%,34.9%
