Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2000 Basel F,W vs Federer,2.1%,33.3%,14.6%,64.3%,21.2%,21.8%,50.0%,14.2%,36.8%,0.0%,-,40,36
2000 Cincinnati F,W vs Henman,0.0%,-,8.5%,57.1%,20.8%,38.5%,0.0%,25.0%,38.1%,0.0%,-,56,34
2000 Cincinnati SF,W vs Clement,0.0%,-,6.1%,85.7%,16.0%,33.3%,0.0%,9.3%,33.3%,0.0%,-,12,94
2000 Miami R64,W vs Courier,0.0%,-,9.0%,58.8%,13.9%,15.8%,20.0%,9.7%,47.4%,0.0%,-,-54,-16
2000 Indian Wells F,L vs Corretja,2.2%,50.0%,23.7%,54.8%,16.7%,21.4%,0.0%,14.6%,40.0%,0.0%,-,99,76
2000 Indian Wells SF,W vs Philippoussis,0.0%,-,8.1%,60.0%,15.0%,30.4%,0.0%,7.5%,29.0%,0.0%,-,4,25
1999 Tour Finals RR,L vs Kafelnikov,0.0%,-,6.2%,50.0%,6.9%,25.0%,0.0%,9.3%,12.0%,0.0%,-,-36,3
1999 Stuttgart F,W vs Krajicek,0.0%,-,6.6%,81.3%,26.9%,38.1%,20.0%,19.5%,42.9%,0.0%,-,125,110
1999 Stuttgart SF,W vs Agassi,0.0%,-,4.9%,85.7%,16.4%,10.5%,0.0%,15.6%,42.1%,0.0%,-,58,78
1999 Miami SF,L vs Krajicek,3.2%,0.0%,13.2%,46.7%,11.5%,20.0%,0.0%,9.3%,14.3%,0.0%,-,-1,-19
1999 Australian Open F,L vs Kafelnikov,0.0%,-,5.3%,69.2%,13.3%,21.1%,0.0%,7.9%,19.2%,0.0%,-,34,64
1999 Australian Open SF,W vs Lapentti,0.0%,-,4.6%,87.5%,32.1%,25.0%,75.0%,16.3%,41.2%,0.0%,-,63,73
1998 Philadelphia F,L vs Sampras,7.8%,75.0%,10.4%,42.9%,24.5%,26.7%,14.3%,7.7%,13.3%,0.0%,-,66,63
1997 Paris SF,L vs Bjorkman,0.0%,-,7.9%,64.3%,14.7%,22.2%,0.0%,8.7%,20.7%,0.0%,-,9,52
1996 Paris F,W vs Kafelnikov,0.0%,-,5.6%,55.6%,23.2%,35.3%,0.0%,11.2%,42.1%,0.0%,-,6,64
1996 Paris SF,W vs Gustafsson,0.0%,-,4.1%,60.0%,18.1%,17.4%,0.0%,5.3%,50.0%,0.0%,-,-25,14
1996 Cincinnati SF,L vs Chang,0.0%,-,8.3%,75.0%,7.0%,0.0%,11.1%,5.6%,26.7%,0.0%,-,1,-5
1995 Tour Finals SF,L vs Becker,0.0%,-,5.6%,75.0%,25.3%,33.3%,0.0%,14.1%,30.8%,0.0%,-,77,85
1995 Cincinnati SF,L vs Agassi,0.0%,-,1.9%,100.0%,9.8%,21.1%,0.0%,7.0%,27.8%,0.0%,-,-28,-13
1995 Canada SF,L vs Sampras,0.0%,-,6.6%,69.2%,15.8%,21.2%,0.0%,12.4%,33.3%,0.0%,-,55,66
Career (21 matches),,0.8%,53.8%,8.2%,63.6%,15.7%,21.1%,7.8%,10.7%,30.4%,0.0%,-,21,39
