Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 Basel F,W vs Federer,55,39,1.4,19.1%,13.5%,45,36,1.3,17.6%,14.1%,10.2%,6.7%,1.8,19.1%,10.8%
2000 Cincinnati Masters F,W vs Henman,40,16,2.5,24.4%,9.8%,28,13,2.2,20.9%,9.7%,8.2%,10.4%,1.2,14.6%,12.2%
2000 Cincinnati Masters SF,W vs Clement,13,27,0.5,11.3%,23.5%,9,22,0.4,9.2%,22.4%,6.1%,3.1%,0.2,6.1%,30.4%
2000 Miami Masters R64,W vs Courier,29,22,1.3,15.4%,11.7%,16,19,0.8,10.3%,12.3%,3.9%,5.8%,0.9,16.0%,18.6%
2000 Indian Wells Masters F,L vs Corretja,35,42,0.8,19.8%,23.7%,27,35,0.8,17.9%,23.2%,11.3%,6.0%,2.8,15.8%,5.6%
2000 Indian Wells Masters SF,W vs Philippoussis,33,42,0.8,13.4%,17.1%,21,37,0.6,10.5%,18.5%,6.0%,4.0%,1.0,17.1%,16.7%
1999 Tour Finals RR,L vs Kafelnikov,31,40,0.8,16.6%,21.4%,15,34,0.4,9.9%,22.4%,4.6%,3.3%,1.1,15.5%,13.9%
1999 Stuttgart Masters F,W vs Krajicek,46,31,1.5,18.9%,12.8%,36,24,1.5,18.4%,12.2%,8.2%,10.2%,1.5,17.7%,11.9%
1999 Stuttgart Masters SF,W vs Agassi,32,26,1.2,22.2%,18.1%,18,25,0.7,15.4%,21.4%,6.0%,9.4%,0.5,9.0%,16.7%
1999 Miami Masters SF,L vs Krajicek,12,18,0.7,10.5%,15.8%,10,16,0.6,10.2%,16.3%,6.1%,4.1%,1.6,19.3%,12.3%
1999 Australian Open F,L vs Kafelnikov,46,69,0.7,19.4%,29.1%,27,62,0.4,14.3%,32.8%,7.9%,6.3%,0.8,12.7%,15.2%
1999 Australian Open SF,W vs Lapentti,35,25,1.4,22.4%,16.0%,26,22,1.2,20.0%,16.9%,10.8%,9.2%,0.9,12.2%,14.1%
1998 Philadelphia F,L vs Sampras,26,20,1.3,20.0%,15.4%,13,18,0.7,12.3%,17.0%,7.5%,4.7%,2.3,19.2%,8.5%
1997 Paris Masters SF,L vs Bjorkman,21,41,0.5,11.8%,23.0%,18,39,0.5,11.1%,24.1%,5.6%,5.6%,0.8,14.6%,19.1%
1996 Paris Masters F,W vs Kafelnikov,37,23,1.6,23.1%,14.4%,17,18,0.9,13.7%,14.5%,8.9%,4.8%,0.6,9.4%,15.6%
1996 Paris Masters SF,W vs Gustafsson,14,26,0.5,11.5%,21.3%,8,24,0.3,7.4%,22.2%,4.6%,2.8%,0.4,11.5%,29.5%
1996 Cincinnati Masters SF,L vs Chang,24,41,0.6,16.7%,28.5%,20,38,0.5,16.4%,31.1%,10.7%,4.1%,0.9,14.6%,16.7%
1995 Tour Finals SF,L vs Becker,41,34,1.2,19.2%,16.0%,28,25,1.1,17.4%,15.5%,8.7%,8.7%,1.9,21.1%,11.3%
1995 Cincinnati Masters SF,L vs Agassi,13,27,0.5,12.3%,25.5%,9,23,0.4,9.6%,24.5%,7.4%,2.1%,0.8,15.1%,18.9%
1995 Canada Masters SF,L vs Sampras,34,37,0.9,17.4%,19.0%,22,32,0.7,14.5%,21.1%,8.6%,5.9%,1.1,16.4%,14.9%
Career (21 matches),,676,711,1.0,17.8%,18.7%,452,619,0.7,14.3%,19.6%,7.6%,6.1%,1.0,15.3%,15.3%
