Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Yevgeny Kafelnikov [RUS],6,8,42.9%,8,4,4,50.0%,1994,2003,12,1.00,14.1%,5.5%,59.4%,74.7%,45.1%,62.7%,37.5%,58.2%,38.9%
12,Nicolas Kiefer [GER],5,7,41.7%,2,1,1,50.0%,1996,2004,11,0.98,7.0%,7.0%,53.9%,72.2%,44.2%,59.3%,40.0%,53.9%,44.3%
11,Tommy Haas [GER],2,9,18.2%,6,2,4,33.3%,1997,2004,8,0.92,8.0%,4.1%,51.5%,71.9%,50.1%,61.4%,35.5%,55.2%,39.3%
11,Pete Sampras [USA],2,9,18.2%,7,0,7,0.0%,1992,2000,9,0.85,12.6%,5.1%,54.9%,77.3%,49.5%,64.8%,30.1%,59.2%,28.9%
11,Richey Reneberg [USA],10,1,90.9%,3,3,0,100.0%,1993,1998,11,1.22,14.2%,5.5%,58.4%,77.1%,49.9%,65.8%,41.9%,62.7%,44.8%
10,Andre Agassi [USA],5,5,50.0%,7,3,4,42.9%,1993,2004,9,0.90,13.8%,5.9%,54.9%,69.4%,45.1%,58.4%,37.5%,56.4%,40.0%
10,Marcelo Rios [CHI],7,3,70.0%,5,2,3,40.0%,1995,2001,10,1.06,8.8%,4.8%,55.4%,77.8%,47.1%,64.1%,37.9%,61.4%,45.3%
10,Marc Rosset [SUI],6,4,60.0%,2,1,1,50.0%,1991,2001,9,1.13,9.5%,5.5%,57.8%,75.3%,49.3%,64.3%,40.5%,64.7%,31.3%
9,Greg Rusedski [GBR],3,6,33.3%,7,3,4,42.9%,1994,2004,8,0.90,10.3%,4.3%,57.7%,79.4%,53.6%,68.5%,28.3%,55.6%,42.9%
9,Todd Martin [USA],4,5,44.4%,6,3,3,50.0%,1995,2001,8,1.05,10.9%,5.9%,55.9%,77.4%,47.4%,64.1%,37.6%,59.6%,32.8%
8,Carlos Moya [ESP],5,3,62.5%,5,3,2,60.0%,1996,2004,6,1.09,6.3%,3.3%,56.4%,70.7%,54.5%,63.7%,39.7%,56.8%,54.3%
8,Dominik Hrbaty [SVK],6,2,75.0%,1,0,1,0.0%,1997,2003,7,1.26,11.2%,5.4%,58.0%,75.6%,56.7%,67.6%,40.9%,61.5%,49.0%
8,Thomas Johansson [SWE],5,3,62.5%,3,1,2,33.3%,1996,2002,8,1.04,10.8%,5.8%,53.5%,78.6%,48.4%,64.6%,36.8%,55.8%,54.8%
8,Patrick Rafter [AUS],2,6,25.0%,3,1,2,33.3%,1995,2001,8,0.83,6.2%,6.9%,54.0%,72.0%,45.0%,59.6%,33.4%,52.9%,30.4%
8,Goran Ivanisevic [CRO],5,3,62.5%,4,1,3,25.0%,1995,2001,8,1.05,13.9%,5.7%,57.0%,79.0%,51.1%,67.0%,34.8%,61.0%,33.3%
