Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Stockholm QF,L vs Sugita,5.1,5.2,4.9,56.2%,38.2%,53.3%,35.9%,48.6%,16.3%,-10.5,-4.1,-10.0,-4.3
2019 Stockholm R16,W vs Fognini,3.6,3.1,3.9,64.3%,60.0%,71.4%,60.0%,38.8%,12.9%,4.5,8.2,10.5,13.0
2019 Stockholm R32,W vs Moutet,3.6,3.4,3.6,53.0%,64.7%,70.0%,100.0%,58.5%,5.4%,9.0,12.2,8.5,16.0
2019 US Open R128,L vs Kudla,4.5,4.7,4.1,45.8%,48.3%,39.3%,36.0%,45.6%,16.6%,-15.0,-8.4,-2.0,-1.0
2019 Roland Garros R128,L vs Dimitrov,4.0,4.5,3.6,44.9%,46.6%,53.1%,42.9%,51.1%,23.0%,20.5,9.8,-2.0,-1.2
2019 Bangkok CH R32,W vs Polmans,4.5,4.4,4.5,51.9%,50.0%,74.1%,50.0%,46.9%,14.8%,11.0,7.6,22.0,15.4
2017 Anning CH F,W vs Halys,3.4,4.0,2.7,53.8%,50.0%,50.0%,53.8%,49.6%,8.3%,19.5,17.1,0.0,0.0
2017 Qingdao CH F,W vs Otte,5.8,5.7,5.8,47.7%,54.5%,45.5%,66.7%,50.0%,12.3%,1.5,0.9,11.0,7.1
2017 Rio de Janeiro R32,L vs Thiem,4.8,5.7,3.7,45.3%,24.0%,54.5%,50.0%,44.4%,8.9%,1.0,1.0,0.0,0.0
2017 Bangkok CH F,W vs Li,5.0,4.3,5.6,58.5%,50.0%,75.0%,62.5%,48.9%,15.0%,8.0,7.2,2.5,2.5
2017 Bangkok CH F,W vs Kavcic,7.6,7.8,7.3,61.4%,43.8%,50.0%,59.5%,60.6%,7.0%,-7.5,-2.9,6.0,3.8
2016 Tokyo R16,L vs Karlovic,2.3,2.9,1.8,48.5%,52.0%,75.0%,0.0%,66.7%,15.8%,18.0,23.7,7.0,25.0
2016 Shenzhen QF,W vs Jaziri,4.7,4.1,5.2,61.4%,43.5%,41.7%,54.5%,50.3%,9.5%,-5.5,-3.9,7.5,5.7
2016 Shenzhen R16,W vs Paire,3.8,4.3,3.3,58.2%,52.5%,41.2%,40.0%,53.3%,7.3%,7.5,4.7,1.5,1.1
2016 St Petersburg R32,L vs Youzhny,5.1,4.7,5.4,51.4%,48.6%,17.6%,50.0%,46.0%,15.3%,-2.5,-1.7,-1.5,-1.0
2013 Chennai F,W vs Bautista Agut,5.4,4.5,6.1,57.4%,53.1%,40.9%,60.9%,43.4%,15.4%,-1.0,-0.7,12.0,7.5
2012 Tour Finals RR,L vs Ferrer,4.9,4.5,5.2,47.7%,48.4%,15.0%,48.0%,34.4%,5.8%,-0.5,-0.4,-12.5,-6.0
2012 Tour Finals RR,L vs Del Potro,5.6,6.0,5.0,41.5%,28.6%,46.7%,43.8%,46.8%,12.0%,2.0,1.9,-9.5,-8.6
2012 Tour Finals RR,L vs Federer,4.6,5.6,3.2,41.8%,47.6%,36.4%,23.1%,54.6%,9.5%,-4.5,-4.5,-4.0,-5.3
2012 Paris QF,L vs Janowicz,3.7,4.1,3.1,40.8%,38.1%,64.7%,40.0%,52.1%,14.1%,-2.5,-2.7,-2.0,-2.6
Career (31 matches),,4.4,4.6,4.3,49.6%,46.2%,49.9%,49.4%,48.1%,11.7%,2.9,2.2,2.0,1.5
