Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,7,4,3,57.1%,10-9,52.6%,91-90,50.3%,1-0,100.0%,7,70.8%,29.7%,6.6%,6.6%,48.2%,72.4%,50.5%,61.1%,41.0%,50.6%,1.05,R16 (Bangkok)
2017,20,20,0,100.0%,40-2,95.2%,253-136,65.0%,4-1,80.0%,20,89.6%,40.1%,7.5%,3.0%,56.3%,76.9%,55.5%,67.6%,46.5%,56.8%,1.43,W (4x)
2016,12,7,5,58.3%,15-12,55.6%,138-121,53.3%,1-2,33.3%,11,70.4%,36.5%,6.9%,4.1%,51.2%,73.0%,44.4%,59.0%,43.9%,51.4%,1.07,W (Qingdao)
2010,4,3,1,75.0%,6-3,66.7%,47-41,53.4%,1-0,100.0%,4,88.6%,16.3%,18.0%,3.9%,54.5%,87.1%,51.7%,71.0%,36.7%,52.5%,1.26,SF (Belgrade)
2009,11,9,2,81.8%,18-6,75.0%,130-103,55.8%,3-2,60.0%,0,,,,,,,,,,,,W (Mons)
2008,4,2,2,50.0%,5-2,71.4%,37-23,61.7%,0-0,-,0,,,,,,,,,,,,QF (Sunrise)
2007,11,8,3,72.7%,17-11,60.7%,136-121,52.9%,2-2,50.0%,0,,,,,,,,,,,,W (Zagreb)
2006,39,31,8,79.5%,63-23,73.3%,485-361,57.3%,8-11,42.1%,0,,,,,,,,,,,,W (4x)
2005,18,8,10,44.4%,17-22,43.6%,185-184,50.1%,0-1,0.0%,0,,,,,,,,,,,,SF (2x)
2004,58,37,21,63.8%,82-60,57.7%,723-633,53.3%,12-8,60.0%,0,,,,,,,,,,,,W (2x)
2003,44,24,20,54.5%,53-47,53.0%,490-472,50.9%,8-6,57.1%,0,,,,,,,,,,,,W (2x)
2002,27,16,11,59.3%,30-28,51.7%,285-282,50.3%,6-3,66.7%,0,,,,,,,,,,,,SF (4x)
2001,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,0,,,,,,,,,,,,R32 (Biella)
Career,256,169,87,66.0%,357-227,61.1%,3011-2583,53.8%,46-36,56.1%,42,80.7%,34.7%,8.2%,4.1%,53.2%,76.1%,51.0%,64.3%,43.8%,53.7%,1.23,
