Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Stockholm QF,L vs Sugita,0.99,0.85,95.6,3.7,12.5%,59.7%,4.5%,56.7%,41.1%,30.0%
2019 Stockholm R16,W vs Fognini,0.89,1.74,37.9,2.8,4.8%,61.9%,10.5%,78.9%,62.1%,55.2%
2019 Stockholm R32,W vs Moutet,1.16,2.06,35.5,2.0,11.5%,73.1%,4.8%,71.4%,60.7%,36.0%
2019 US Open R128,L vs Kudla,1.13,0.76,45.7,3.7,9.0%,64.2%,6.3%,49.2%,30.2%,28.0%
2019 Los Cabos R32,L vs Albot,0.89,0.77,52.6,2.5,-,59.5%,-,55.0%,43.6%,29.7%
2019 Wimbledon R64,L vs Anderson,1.07,0.60,36.1,2.0,2.8%,60.6%,1.5%,62.7%,23.7%,19.2%
2019 Wimbledon R128,W vs Nishioka,1.07,1.15,51.2,3.1,11.0%,61.5%,8.4%,67.5%,40.7%,36.0%
2019 Antalya R32,L vs Gunneswaran,1.00,0.65,55.4,2.0,-,54.8%,-,57.1%,32.3%,25.0%
2019 Roland Garros R128,L vs Dimitrov,1.04,0.84,54.8,2.6,1.4%,52.7%,2.8%,61.1%,33.3%,35.9%
2019 Roland Garros R128,L vs Dimitrov,1.04,0.84,54.8,2.6,1.4%,52.7%,1.4%,61.1%,33.3%,35.9%
2019 Geneva R32,W vs Gojowczyk,1.06,1.30,54.2,3.7,-,66.7%,-,62.2%,40.9%,46.3%
2019 San Luis Potosi CH R32,L vs Miedler,0.94,0.84,59.3,3.6,0.0%,57.1%,6.7%,57.8%,34.0%,42.9%
2019 San Luis Potosi CH R64,W vs Gomez,1.00,1.15,63.3,2.3,14.0%,62.8%,10.0%,52.5%,53.2%,43.2%
2019 Houston QF,L vs Querrey,0.93,0.78,62.5,3.2,8.9%,73.3%,2.4%,64.3%,25.6%,26.8%
2019 Houston R16,W vs Norrie,1.07,1.37,54.4,2.1,10.0%,63.3%,4.0%,52.0%,51.7%,55.6%
2019 Houston R32,W vs Sandgren,1.11,1.55,43.1,2.0,8.6%,77.1%,6.1%,57.6%,51.5%,37.9%
2019 Monterrey CH R32,L vs Polansky,0.81,0.66,49.6,2.3,0.0%,42.3%,0.0%,54.2%,34.2%,50.0%
2019 Monterrey CH R64,W vs Smith,0.92,1.59,61.5,2.7,5.7%,71.4%,13.3%,83.3%,38.3%,40.9%
2019 Miami R64,L vs Bautista Agut,1.11,0.77,61.9,3.1,2.1%,46.8%,2.2%,63.0%,27.3%,35.7%
2019 Miami R128,W vs Klahn,1.14,1.48,45.1,2.2,11.8%,61.8%,3.1%,65.6%,47.2%,47.2%
2019 (24 matches),,1.03,0.99,53.8,2.8,6.1%,61.1%,4.1%,60.3%,38.4%,37.0%
2017 (33 matches),,1.05,1.20,51.4,2.6,9.3%,66.1%,5.4%,62.8%,41.0%,40.3%
2016 (29 matches),,1.02,1.02,52.8,2.7,7.5%,63.0%,4.7%,60.9%,37.7%,38.7%
2015 (4 matches),,0.85,0.72,35.9,2.5,10.0%,58.7%,2.2%,58.6%,32.9%,37.1%
2013 (45 matches),,1.01,1.03,49.1,2.7,5.0%,65.0%,3.4%,64.6%,34.3%,37.7%
Career (229 matches),,1.02,1.10,49.9,2.7,5.4%,65.3%,3.6%,63.8%,37.1%,38.9%
