Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Jul-2012,Gstaad,Clay,F,8,60,Thomaz Bellucci [BRA] d. (1) Tipsarevic,6-7(6) 6-4 6-2,0.84,4.0%,2.0%,58.0%,69.0%,45.2%,6/11,2:25
09-Jul-2012,Stuttgart,Clay,F,8,14,(1) Tipsarevic d. (2) Juan Monaco [ARG],6-4 5-7 6-3,1.07,4.0%,1.3%,54.7%,68.3%,47.1%,0/5,2:36
21-May-2012,Dusseldorf,Clay,F,8,7,Tipsarevic d. Tomas Berdych [CZE],7-5 7-6(8),1.24,3.5%,0.0%,60.5%,71.2%,58.8%,1/4,2:25
02-Jan-2012,Chennai,Hard,F,9,31,(4) Milos Raonic [CAN] d. (1) Tipsarevic,6-7(4) 7-6(4) 7-6(4),0.68,5.8%,1.4%,60.1%,71.1%,61.8%,9/9,3:14
24-Oct-2011,St. Petersburg,Hard,F,13,22,(4) Marin Cilic [CRO] d. (2) Tipsarevic,6-3 3-6 6-2,0.94,5.2%,2.6%,61.0%,74.5%,46.7%,5/8,2:18
17-Oct-2011,Moscow,Hard,F,14,16,(1) Tipsarevic d. (2) Viktor Troicki [SRB],6-4 6-2,1.73,6.4%,2.1%,44.7%,90.5%,57.7%,0/1,1:28
26-Sep-2011,Kuala Lumpur,Hard,F,17,60,(3) Tipsarevic d. (WC) Marcos Baghdatis [CYP],6-4 7-5,1.19,11.4%,0.0%,50.6%,67.5%,53.8%,8/11,2:06
12-Jun-2011,Eastbourne,Grass,F,30,51,Andreas Seppi [ITA] d. (3) Tipsarevic,7-6(5) 3-6 5-3 RET,0.91,5.5%,2.8%,65.1%,62.0%,50.0%,5/10,2:35
19-Oct-2009,Moscow,Hard,F,46,30,(3) Mikhail Youzhny [RUS] d. (6) Tipsarevic,6-7(5) 6-0 6-4,0.58,6.9%,2.6%,61.2%,60.6%,48.9%,13/18,2:45
17-May-2009,Dusseldorf,Clay,F,72,31,Tipsarevic d. Philipp Kohlschreiber [GER],6-2 6-4,1.55,11.8%,2.0%,60.8%,87.1%,45.0%,2/3,1:14
