Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Gilles Simon [FRA],2,9,18.2%,5,2,3,40.0%,2008,2016,11,0.90,6.2%,2.3%,56.2%,68.8%,46.4%,59.0%,37.0%,54.4%,32.5%
10,Marin Cilic [CRO],2,8,20.0%,4,2,2,50.0%,2009,2017,10,0.89,4.9%,3.3%,60.4%,71.1%,53.4%,64.1%,31.9%,63.8%,33.3%
10,Tomas Berdych [CZE],5,5,50.0%,6,2,4,33.3%,2004,2012,6,1.21,9.6%,2.9%,53.0%,75.9%,59.0%,68.0%,38.9%,54.2%,50.0%
8,Sam Querrey [USA],4,4,50.0%,10,5,5,50.0%,2006,2019,8,1.07,10.5%,2.7%,56.0%,78.8%,57.8%,69.6%,32.5%,72.9%,32.6%
8,Mikhail Youzhny [RUS],3,5,37.5%,3,3,0,100.0%,2008,2016,8,0.88,7.6%,3.2%,56.5%,71.7%,52.7%,63.4%,32.2%,63.3%,35.1%
8,Andy Murray [GBR],3,5,37.5%,5,2,3,40.0%,2006,2012,8,0.96,7.5%,2.7%,57.5%,71.5%,44.2%,59.9%,38.4%,61.8%,48.1%
8,Olivier Rochus [BEL],4,4,50.0%,4,2,2,50.0%,2004,2011,6,1.01,16.4%,3.1%,55.0%,78.6%,44.8%,63.4%,36.8%,48.6%,40.5%
7,Grigor Dimitrov [BUL],4,3,57.1%,5,4,1,80.0%,2011,2019,7,0.93,3.9%,1.9%,57.1%,70.3%,51.7%,62.3%,35.2%,61.7%,57.6%
7,David Ferrer [ESP],1,6,14.3%,6,3,3,50.0%,2007,2017,7,0.85,5.5%,3.5%,51.6%,66.6%,44.6%,55.9%,37.5%,55.6%,37.5%
7,Alejandro Falla [COL],3,4,42.9%,0,0,0,-,2007,2015,4,0.93,6.2%,6.2%,56.2%,66.5%,45.5%,57.2%,39.6%,48.3%,40.0%
7,Fernando Verdasco [ESP],5,2,71.4%,7,5,2,71.4%,2008,2013,7,1.05,7.0%,3.6%,60.1%,71.0%,51.1%,63.1%,38.9%,52.9%,31.0%
7,Dmitry Tursunov [RUS],4,3,57.1%,6,4,2,66.7%,2003,2013,6,1.14,13.5%,2.8%,62.5%,77.8%,55.0%,69.3%,35.0%,62.9%,26.7%
7,Novak Djokovic [SRB],2,5,28.6%,4,2,2,50.0%,2008,2012,7,0.78,7.9%,3.2%,59.5%,66.1%,44.3%,57.3%,33.3%,59.0%,32.6%
7,Michael Berrer [GER],5,2,71.4%,2,1,1,50.0%,2002,2011,4,1.25,7.6%,5.5%,55.9%,73.7%,51.4%,63.9%,45.1%,68.4%,48.0%
7,Gael Monfils [FRA],3,4,42.9%,4,1,3,25.0%,2007,2011,5,0.87,3.2%,2.4%,57.9%,60.8%,56.4%,58.9%,35.7%,55.2%,50.0%
