Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Stockholm QF,L vs Sugita,27% (4/15),25% (1/4),0/1,33% (5/15),60% (3/5),1/1,1/1,2/3,0/0,2/2
2019 Stockholm R16,W vs Fognini,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/5,1/1,0/0,0/0,0/0
2019 Stockholm R32,W vs Moutet,44% (4/9),100% (4/4),1/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2019 US Open R128,L vs Kudla,17% (3/18),100% (3/3),1/6,47% (8/17),25% (2/8),2/3,1/2,0/0,0/0,0/0
2019 Los Cabos R32,L vs Albot,38% (5/13),60% (3/5),1/3,46% (6/13),17% (1/6),3/3,1/1,1/3,0/0,0/1
2019 Wimbledon R64,L vs Anderson,5% (1/20),0% (0/1),0/4,42% (8/19),50% (4/8),0/0,0/0,2/2,0/0,1/1
2019 Wimbledon R128,W vs Nishioka,40% (10/25),70% (7/10),1/3,32% (8/25),63% (5/8),5/5,1/1,2/2,0/0,0/0
2019 Antalya R32,L vs Gunneswaran,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,0/0,0/0,0/0
2019 Roland Garros R128,L vs Dimitrov,35% (8/23),63% (5/8),2/9,48% (11/23),18% (2/11),3/5,1/2,1/1,0/0,1/1
2019 Roland Garros R128,L vs Dimitrov,35% (8/23),63% (5/8),2/9,48% (11/23),18% (2/11),3/5,1/2,1/1,0/0,1/1
2019 Geneva R32,W vs Gojowczyk,50% (6/12),67% (4/6),1/2,17% (2/12),0% (0/2),4/4,2/2,2/2,1/1,0/0
2019 San Luis Potosi CH R32,L vs Miedler,33% (5/15),80% (4/5),1/3,40% (6/15),17% (1/6),2/3,0/1,0/2,0/0,0/1
2019 San Luis Potosi CH R64,W vs Gomez,53% (8/15),88% (7/8),2/4,40% (6/15),17% (1/6),4/7,2/2,1/2,1/1,0/0
2019 Houston QF,L vs Querrey,17% (2/12),0% (0/2),0/0,8% (1/12),100% (1/1),0/0,0/0,2/2,0/0,0/0
2019 Houston R16,W vs Norrie,70% (7/10),86% (6/7),1/3,44% (4/9),25% (1/4),2/4,0/0,0/0,0/0,0/0
2019 Houston R32,W vs Sandgren,44% (4/9),75% (3/4),0/1,20% (2/10),50% (1/2),3/3,1/1,3/3,0/0,0/0
2019 Monterrey CH R32,L vs Polansky,56% (5/9),40% (2/5),2/5,63% (5/8),0% (0/5),1/2,0/0,0/0,0/0,0/0
2019 Monterrey CH R64,W vs Smith,55% (6/11),33% (2/6),0/1,18% (2/11),50% (1/2),1/1,0/0,2/2,0/0,0/0
2019 Miami R64,L vs Bautista Agut,18% (2/11),100% (2/2),0/3,64% (7/11),57% (4/7),1/2,0/0,2/2,0/0,0/0
2019 Miami R128,W vs Klahn,56% (5/9),80% (4/5),1/1,33% (3/9),67% (2/3),2/3,1/1,0/0,1/1,0/0
2019 (24 matches),,35.6%,68.1%,26.7%,37.6%,32.3%,75.3%,84.0%,71.0%,100.0%,62.5%
2017 (33 matches),,40.2%,69.7%,25.0%,29.6%,40.2%,85.9%,82.1%,82.9%,78.6%,84.6%
2016 (29 matches),,34.5%,71.3%,19.7%,34.7%,31.4%,67.9%,82.6%,82.9%,90.0%,71.4%
2015 (4 matches),,32.3%,30.0%,17.6%,47.5%,35.7%,83.3%,100.0%,87.5%,-,50.0%
2013 (45 matches),,30.4%,62.2%,14.1%,30.0%,41.1%,83.2%,86.0%,82.7%,85.7%,68.4%
Career (229 matches),,34.6%,67.8%,20.8%,29.8%,36.6%,82.4%,83.5%,79.2%,83.0%,73.0%
