Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Stockholm QF,L vs Sugita,44,79,0.6,18.0%,32.2%,32,74,0.4,14.6%,33.8%,9.1%,5.5%,0.5,7.8%,15.9%
2019 Stockholm R16,W vs Fognini,8,16,0.5,8.2%,16.3%,5,13,0.4,6.0%,15.7%,2.4%,3.6%,0.4,13.3%,33.7%
2019 Stockholm R32,W vs Moutet,19,11,1.7,19.0%,11.0%,15,7,2.1,17.9%,8.3%,14.3%,3.6%,0.5,14.0%,26.0%
2019 US Open R128,L vs Kudla,34,46,0.7,14.6%,19.7%,24,44,0.5,11.5%,21.1%,9.1%,2.4%,1.1,16.3%,14.6%
2019 Wimbledon R64,L vs Anderson,31,32,1.0,12.4%,12.9%,28,30,0.9,12.9%,13.8%,7.8%,4.1%,1.7,22.9%,13.7%
2019 Wimbledon R128,W vs Nishioka,64,60,1.1,19.4%,18.2%,47,55,0.9,15.6%,18.2%,9.9%,4.3%,0.8,9.4%,12.4%
2019 Roland Garros R128,L vs Dimitrov,36,24,1.5,12.8%,8.5%,36,24,1.5,14.1%,9.4%,,,2.6,20.6%,7.8%
2019 Bangkok CH R32,W vs Polmans,43,31,1.4,26.2%,18.9%,33,27,1.2,23.2%,19.0%,14.1%,9.2%,0.6,12.2%,19.5%
2017 US Open R128,W vs Kokkinakis,59,39,1.5,16.8%,11.1%,49,32,1.5,15.8%,10.3%,9.4%,5.5%,1.0,17.6%,18.2%
2017 Wimbledon R128,L vs Donaldson,1,9,0.1,4.0%,36.0%,1,6,0.2,5.0%,30.0%,5.0%,0.0%,,32.0%,0.0%
2017 Roland Garros R128,L vs Sousa,25,22,1.1,13.8%,12.2%,21,22,1.0,12.4%,13.0%,7.7%,4.1%,0.6,10.5%,18.2%
2017 Anning CH F,W vs Halys,32,20,1.6,17.1%,10.7%,26,19,1.4,16.0%,11.7%,8.0%,4.9%,0.9,19.3%,20.9%
2017 Qingdao CH F,W vs Otte,33,28,1.2,22.6%,19.2%,28,26,1.1,21.5%,20.0%,15.4%,6.2%,0.9,15.8%,17.1%
2017 Rio de Janeiro R32,L vs Thiem,10,18,0.6,8.0%,14.4%,10,16,0.6,8.6%,13.8%,1.7%,5.2%,1.1,20.8%,18.4%
2017 Bangkok CH F,W vs Li,18,19,0.9,16.5%,17.4%,12,14,0.9,12.6%,14.7%,7.4%,5.3%,0.4,11.0%,30.3%
2017 Bangkok  CH F,W vs Kavcic,14,31,0.5,17.1%,37.8%,13,31,0.4,16.9%,40.3%,10.4%,6.5%,0.3,12.2%,39.0%
2016 Tokyo R16,L vs Karlovic,27,10,2.7,16.6%,6.1%,22,7,3.1,17.2%,5.5%,8.6%,8.6%,1.6,24.5%,15.3%
2016 Shenzhen QF,W vs Jaziri,24,21,1.1,16.6%,14.5%,11,20,0.6,8.8%,16.0%,5.6%,1.6%,0.8,16.6%,22.1%
2016 Shenzhen R16,W vs Paire,30,31,1.0,14.1%,14.6%,23,26,0.9,12.6%,14.2%,8.2%,3.3%,0.7,19.7%,27.2%
2016 St. Petersburg R32,L vs Youzhny,19,34,0.6,13.0%,23.3%,15,31,0.5,11.8%,24.4%,6.3%,3.1%,0.9,18.5%,20.5%
Career (72 matches),,2150,2122,1.0,15.4%,15.2%,1570,1923,0.8,12.8%,15.7%,4.4%,2.5%,0.9,17.4%,18.3%
