Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Stockholm QF,L vs Sugita,72.6%,44.2%,2.8%,0/3,2.32,8.0%,72.4%,42.9%,0.0%,2.30,14.5%,79.5%,45.7%,6.8%,2.36,0.0%
2019 Stockholm R16,W vs Fognini,75.9%,61.4%,0.0%,0/0,2.23,30.8%,82.8%,58.3%,0.0%,1.81,61.5%,90.9%,65.0%,0.0%,2.65,0.0%
2019 Stockholm R32,W vs Moutet,64.2%,64.7%,7.5%,3/1,2.42,36.7%,68.4%,61.5%,2.6%,2.67,55.6%,72.7%,75.0%,27.3%,2.04,8.3%
2019 US Open R128,L vs Kudla,68.0%,38.6%,1.9%,0/2,2.04,17.2%,61.9%,30.8%,1.6%,1.97,28.6%,83.8%,48.4%,2.7%,2.13,2.3%
2019 Roland Garros R128,L vs Dimitrov,69.9%,41.1%,6.6%,1/7,2.25,46.4%,71.7%,34.8%,5.4%,2.30,53.1%,81.1%,53.3%,10.8%,2.20,37.5%
2019 Bangkok CH R32,W vs Polmans,71.9%,59.4%,1.1%,0/1,2.33,20.8%,68.6%,57.1%,0.0%,2.26,52.6%,85.3%,62.1%,2.9%,2.37,2.9%
2017 Anning CH F,W vs Halys,52.3%,48.9%,4.7%,3/1,2.18,18.5%,44.0%,50.0%,4.0%,1.95,32.3%,71.9%,47.8%,6.3%,2.54,0.0%
2017 Qingdao CH F,W vs Otte,76.7%,48.5%,2.3%,0/2,2.20,7.3%,82.0%,44.0%,1.6%,2.13,15.0%,80.0%,62.5%,5.0%,2.29,0.0%
2017 Rio de Janeiro R32,L vs Thiem,64.4%,39.5%,1.7%,1/0,2.02,12.8%,48.6%,22.2%,0.0%,2.06,25.0%,90.9%,55.0%,4.5%,2.00,6.5%
2017 Bangkok CH F,W vs Li,86.7%,59.6%,1.7%,1/0,2.37,0.0%,88.9%,53.1%,0.0%,2.25,0.0%,87.0%,70.0%,4.3%,2.44,0.0%
2017 Bangkok CH F,W vs Kavcic,73.2%,41.5%,0.0%,0/0,2.36,7.0%,92.3%,29.2%,0.0%,2.53,16.7%,89.5%,58.8%,0.0%,2.23,0.0%
2016 Tokyo R16,L vs Karlovic,39.0%,56.3%,4.9%,4/0,2.23,56.0%,37.0%,55.0%,0.0%,2.00,57.1%,48.0%,58.3%,16.0%,2.52,54.5%
2016 Shenzhen QF,W vs Jaziri,74.4%,50.0%,2.6%,1/1,2.21,39.4%,63.9%,43.5%,5.6%,2.37,29.4%,87.5%,54.3%,0.0%,2.03,50.0%
2016 Shenzhen R16,W vs Paire,65.7%,52.3%,1.0%,0/1,2.34,7.9%,58.8%,53.3%,0.0%,2.08,16.2%,87.5%,51.4%,2.5%,2.58,0.0%
2016 St Petersburg R32,L vs Youzhny,73.1%,45.6%,1.3%,0/1,2.52,70.8%,67.3%,43.2%,0.0%,2.26,63.0%,100.0%,50.0%,5.0%,2.86,81.0%
2013 Chennai F,W vs Bautista Agut,77.2%,49.2%,3.8%,1/2,2.32,19.6%,77.4%,51.2%,1.9%,2.15,45.0%,87.0%,45.0%,8.7%,2.44,0.0%
2012 Tour Finals RR,L vs Ferrer,70.4%,50.9%,1.2%,0/1,2.22,13.2%,61.9%,38.5%,0.0%,2.39,18.2%,86.1%,61.3%,2.8%,2.10,9.7%
2012 Tour Finals RR,L vs Del Potro,61.9%,26.9%,2.4%,0/1,2.43,7.0%,48.0%,33.3%,0.0%,2.55,4.8%,93.3%,21.4%,6.7%,2.32,9.1%
2012 Tour Finals RR,L vs Federer,46.3%,36.8%,2.4%,1/0,1.91,40.4%,23.8%,20.0%,0.0%,1.92,26.9%,73.7%,42.9%,5.3%,1.90,57.1%
2012 Paris QF,L vs Janowicz,57.1%,36.1%,6.3%,3/1,2.47,6.8%,51.4%,44.4%,0.0%,2.45,3.6%,75.0%,27.8%,16.7%,2.50,9.7%
Career (31 matches),,66.4%,46.8%,3.1%,38.7%,2.22,23.5%,60.2%,42.5%,1.8%,2.18,31.5%,84.2%,51.9%,5.6%,2.26,15.5%
