Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,18,7,11,38.9%,23-27,46.0%,241-250,49.1%,3-8,27.3%,18,76.1%,23.0%,5.6%,2.9%,59.7%,68.2%,47.8%,60.0%,37.2%,49.2%,0.93,QF (2x)
2017,17,5,12,29.4%,14-26,35.0%,190-222,46.1%,5-6,45.5%,17,72.8%,18.9%,7.7%,3.9%,53.8%,71.9%,47.7%,60.7%,35.9%,48.2%,0.91,R16 (4x)
2016,19,8,11,42.1%,20-29,40.8%,238-258,48.0%,4-8,33.3%,19,78.6%,18.3%,6.2%,4.3%,54.0%,74.0%,49.9%,62.9%,34.5%,48.8%,0.93,SF (Shenzhen)
2015,10,3,7,30.0%,9-18,33.3%,120-151,44.3%,3-2,60.0%,10,72.5%,16.3%,7.8%,4.0%,53.4%,71.3%,48.7%,60.8%,36.0%,48.1%,0.92,R16 (3x)
2013,40,16,24,40.0%,47-60,43.9%,523-549,48.8%,7-14,33.3%,38,80.0%,17.7%,7.2%,2.8%,57.3%,71.4%,51.9%,63.1%,34.8%,49.3%,0.94,QF (3x)
2012,89,61,28,68.5%,148-80,64.9%,1207-1023,54.1%,24-15,61.5%,85,83.4%,23.8%,10.3%,2.9%,58.0%,75.4%,54.4%,66.6%,38.2%,52.0%,1.14,W (3x)
2011,81,54,27,66.7%,121-63,65.8%,1011-786,56.3%,19-19,50.0%,74,84.2%,28.1%,8.5%,3.3%,56.2%,75.3%,55.4%,66.6%,40.1%,53.0%,1.20,W (2x)
2010,48,25,23,52.1%,64-53,54.7%,594-566,51.2%,14-9,60.9%,44,81.7%,20.3%,9.3%,2.7%,57.8%,72.7%,53.5%,64.6%,36.4%,50.4%,1.03,F (s Hertogenbosch)
2009,55,30,25,54.5%,74-61,54.8%,677-645,51.2%,12-11,52.2%,53,79.9%,23.6%,8.4%,3.2%,56.1%,73.7%,51.5%,64.0%,36.9%,50.6%,1.02,W (Dusseldorf)
2008,47,25,22,53.2%,66-56,54.1%,641-626,50.6%,18-16,52.9%,45,82.6%,18.3%,11.0%,3.1%,55.5%,76.0%,52.3%,65.4%,34.5%,50.0%,1.00,QF (4x)
2007,43,20,23,46.5%,56-58,49.1%,544-571,48.8%,8-10,44.4%,39,78.0%,18.6%,9.6%,3.3%,56.0%,75.1%,48.8%,63.5%,34.4%,48.8%,0.94,SF (Moscow)
2006,30,10,20,33.3%,32-51,38.6%,373-449,45.4%,10-5,66.7%,25,76.2%,15.0%,8.4%,2.6%,56.4%,73.5%,49.0%,62.8%,34.5%,48.5%,0.93,QF (2x)
2005,26,11,15,42.3%,33-43,43.4%,360-373,49.1%,5-8,38.5%,22,73.5%,20.1%,6.6%,3.6%,52.8%,69.5%,51.0%,60.8%,34.9%,48.0%,0.89,R16 (3x)
2004,13,6,7,46.2%,19-18,51.4%,183-160,53.4%,0-3,0.0%,9,75.0%,19.2%,8.6%,3.7%,57.4%,70.2%,46.0%,59.9%,36.0%,48.0%,0.90,R16 (2x)
2003,9,5,4,55.6%,16-14,53.3%,142-137,50.9%,1-2,33.3%,3,69.4%,18.9%,8.1%,2.3%,54.3%,68.3%,54.5%,62.0%,34.2%,47.8%,0.90,
2002,2,1,1,50.0%,4-4,50.0%,45-43,51.1%,0-2,0.0%,0,,,,,,,,,,,,
2001,3,2,1,66.7%,6-4,60.0%,49-50,49.5%,2-1,66.7%,0,,,,,,,,,,,,
Career,550,289,261,52.5%,752-665,53.1%,7138-6859,51.0%,135-139,49.3%,501,80.1%,21.3%,8.7%,3.2%,56.4%,73.6%,51.9%,64.1%,36.5%,50.3%,1.02,
