Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R64,L vs Anderson,107.3,113.5,5.1,116.2,108.3,121,100,95.6,4.4,98.4,,106,87
2019 Roland Garros R128,L vs Dimitrov,103.0,111.3,6.1,,,120,80,87.7,7.4,,,118,73
2017 US Open R128,W vs Kokkinakis,105.5,115.3,5.7,117.8,111.8,124,96,90.7,4.2,94.5,97.0,99,82
2016 US Open R128,W vs Querrey,101.8,113.7,9.7,118.9,106.5,124,75,89.5,5.1,92.6,82.0,101,78
2016 Wimbledon R128,L vs Simon,104.8,115.8,5.2,119.1,113.2,123,101,91.8,5.0,99.5,92.0,106,82
2016 Roland Garros R128,L vs Raonic,98.7,111.7,5.8,,,119,99,86.7,7.7,,,102,68
2013 US Open R16,L vs Ferrer,105.4,,,,,129,,,,,,,71
2013 US Open R32,W vs Sock,104.2,,,,,126,,,,,,,66
2013 US Open R128,W vs Cuevas,103.8,,,,,124,,,,,,,81
2013 Wimbledon R128,L vs Troicki,105.7,,,,,124,,,,,,,75
2013 Roland Garros R32,L vs Youzhny,100.2,,,,,122,,,,,,,73
2013 Roland Garros R128,W vs Mahut,102.9,,,,,124,,,,,,,72
2013 Australian Open R16,L vs Almagro,103.5,,,,,122,,,,,,,74
2013 Australian Open R32,W vs Benneteau,102.4,,,,,126,,,,,,,70
2013 Australian Open R64,W vs Lacko,102.1,,,,,123,,,,,,,69
2013 Australian Open R128,W vs Hewitt,105.4,,,,,125,,,,,,,75
2012 US Open QF,L vs Ferrer,107.5,,,,,128,,,,,,,80
2012 US Open R16,W vs Kohlschreiber,105.6,,,,,128,,,,,,,77
2012 US Open R32,W vs Zemlja,107.6,,,,,125,,,,,,,77
2012 US Open R64,W vs Baker,103.9,,,,,126,,,,,,,77
Career (38 matches),,105.0,115.2,7.3,117.7,110.7,131,75,90.3,6.2,95.4,91.2,118,64
