Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Stockholm QF,L vs Sugita,42% (13/31),17% (1/6),1/1,0/0,83% (10/12),9/11,9/10,17% (1/6),60% (3/5)
2019 Stockholm R16,W vs Fognini,86% (6/7),40% (6/15),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Stockholm R32,W vs Moutet,73% (8/11),57% (4/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 US Open R128,L vs Kudla,46% (11/24),43% (3/7),1/4,0/0,67% (12/18),0/3,0/1,50% (3/6),33% (2/6)
2019 Los Cabos R32,L vs Albot,62% (8/13),33% (3/9),1/2,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Wimbledon R64,L vs Anderson,54% (15/28),0% (0/1),1/2,0/0,50% (4/8),3/6,1/2,100% (6/6),17% (1/6)
2019 Wimbledon R128,W vs Nishioka,67% (22/33),50% (7/14),3/3,1/1,81% (13/16),1/3,0/0,25% (1/4),20% (1/5)
2019 Antalya R32,L vs Gunneswaran,60% (6/10),0% (0/2),0/1,0/0,0% (0/3),0/2,0/1,43% (3/7),43% (3/7)
2019 Roland Garros R128,L vs Dimitrov,67% (14/21),50% (5/10),2/3,0/0,47% (8/17),0/3,0/1,83% (5/6),40% (2/5)
2019 Roland Garros R128,L vs Dimitrov,67% (14/21),50% (5/10),2/3,0/0,47% (8/17),0/3,0/1,83% (5/6),40% (2/5)
2019 Geneva R32,W vs Gojowczyk,63% (10/16),40% (4/10),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 San Luis Potosi CH R32,L vs Miedler,67% (10/15),40% (4/10),1/1,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 San Luis Potosi CH R64,W vs Gomez,63% (10/16),50% (7/14),2/2,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2019 Houston QF,L vs Querrey,63% (12/19),0% (0/2),0/3,0/0,100% (3/3),0/2,0/1,50% (6/12),31% (4/13)
2019 Houston R16,W vs Norrie,55% (6/11),60% (6/10),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 Houston R32,W vs Sandgren,69% (9/13),43% (3/7),2/5,1/2,67% (2/3),0/0,0/0,67% (4/6),60% (3/5)
2019 Monterrey CH R32,L vs Polansky,38% (3/8),25% (2/8),0/0,0/0,29% (2/7),3/5,2/3,- (0/0),- (0/0)
2019 Monterrey CH R64,W vs Smith,77% (10/13),25% (2/8),2/3,1/1,67% (2/3),2/2,0/0,100% (5/5),40% (2/5)
2019 Miami R64,L vs Bautista Agut,62% (8/13),100% (2/2),0/0,0/0,79% (11/14),1/3,0/1,20% (1/5),40% (2/5)
2019 Miami R128,W vs Klahn,57% (8/14),50% (4/8),2/3,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 (24 matches),,61.5%,43.8%,59.6%,64.7%,57.6%,35.7%,50.0%,58.0%,37.3%
2017 (33 matches),,64.2%,39.4%,45.2%,48.9%,64.9%,42.6%,28.6%,62.6%,42.6%
2016 (29 matches),,62.7%,41.2%,50.0%,66.7%,56.8%,43.5%,46.4%,55.4%,35.2%
2015 (4 matches),,68.3%,16.2%,22.2%,-,55.0%,35.3%,0.0%,40.0%,33.3%
2013 (45 matches),,65.9%,36.6%,52.5%,51.1%,67.8%,46.0%,51.1%,56.7%,34.5%
Career (229 matches),,65.6%,39.4%,53.4%,56.3%,62.7%,43.3%,43.0%,61.7%,37.9%
