Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Rome R64,L vs Musetti,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
2025 Marseille R32,W vs Korda,24% (4/17),75% (3/4),0/2,29% (5/17),60% (3/5),1/3,1/1,2/2,1/1,0/0
2025 Australian Open R128,L vs Fils,15% (3/20),67% (2/3),0/3,33% (7/21),57% (4/7),1/2,1/2,3/3,0/0,1/1
2024 US Open R64,L vs De Minaur,7% (1/15),100% (1/1),0/4,56% (9/16),44% (4/9),1/1,0/1,2/3,0/0,2/2
2024 US Open R128,W vs Halys,47% (9/19),56% (5/9),0/0,11% (2/19),100% (2/2),4/4,2/2,0/0,1/1,0/0
2024 Wimbledon R64,L vs Paul,22% (6/27),50% (3/6),1/4,27% (7/26),43% (3/7),2/2,1/1,1/1,0/0,0/0
2024 Wimbledon R128,W vs Purcell,50% (6/12),83% (5/6),0/0,15% (2/13),100% (2/2),5/5,3/3,0/0,1/1,0/0
2024 Roland Garros R128,L vs Misolic,42% (10/24),70% (7/10),2/9,48% (11/23),18% (2/11),4/7,2/2,0/0,0/0,0/0
2024 Quimper CH R32,W vs Barrere,36% (4/11),50% (2/4),0/0,18% (2/11),100% (2/2),2/2,2/2,1/1,1/1,0/0
2023 Davis Cup RR,W vs Prizmic,36% (5/14),60% (3/5),0/2,29% (4/14),50% (2/4),2/3,2/2,0/0,1/1,0/0
2022 Helsinki CH R16,L vs Machac,22% (2/9),0% (0/2),0/3,56% (5/9),40% (2/5),0/0,0/0,2/2,0/0,1/1
2022 Roanne CH R16,W vs Blanchet,43% (6/14),83% (5/6),0/2,27% (4/15),50% (2/4),4/4,1/1,2/2,1/1,0/0
2022 Bergamo CH F,W vs Struff,50% (5/10),80% (4/5),1/1,30% (3/10),67% (2/3),4/4,2/3,0/0,1/2,0/0
2019 M15 Karlskrona QF,L vs Niklas Salminen,44% (7/16),43% (3/7),1/5,50% (8/16),13% (1/8),1/3,0/0,2/2,0/0,1/1
2019 M15 Karlskrona R16,W vs Bergevi,33% (5/15),100% (5/5),2/4,40% (6/15),17% (1/6),3/4,1/1,2/3,1/1,2/2
2019 M15 Karlskrona R32,W vs Bocchi,50% (5/10),80% (4/5),0/1,40% (4/10),50% (2/4),2/3,1/1,0/0,0/0,0/0
2019 M15 Faro R32,L vs Ehrat,29% (2/7),0% (0/2),0/4,83% (5/6),0% (0/5),0/0,0/0,0/1,0/0,0/0
2025 (3 matches),,15.2%,71.4%,0.0%,34.8%,50.0%,40.0%,66.7%,100.0%,100.0%,100.0%
2024 (6 matches),,33.3%,63.9%,17.6%,30.6%,45.5%,85.7%,90.9%,80.0%,100.0%,100.0%
2023 (1 matches),,35.7%,60.0%,0.0%,28.6%,50.0%,66.7%,100.0%,-,100.0%,-
2022 (3 matches),,39.4%,69.2%,16.7%,35.3%,50.0%,100.0%,75.0%,100.0%,66.7%,100.0%
2019 (4 matches),,39.6%,63.2%,21.4%,48.9%,17.4%,60.0%,100.0%,66.7%,100.0%,100.0%
Career (17 matches),,32.1%,65.0%,14.9%,35.3%,39.8%,76.6%,86.4%,85.7%,88.9%,100.0%
