Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Rome R64,L vs Musetti,42% (5/12),- (0/0),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2025 Marseille R32,W vs Korda,71% (15/21),60% (3/5),2/3,1/1,75% (6/8),0/1,0/0,60% (6/10),36% (4/11)
2025 Australian Open R128,L vs Fils,55% (18/33),50% (2/4),1/1,0/0,70% (7/10),1/4,1/2,50% (3/6),20% (1/5)
2024 US Open R64,L vs De Minaur,58% (11/19),100% (1/1),0/0,0/0,64% (9/14),4/7,3/4,0% (0/5),60% (3/5)
2024 US Open R128,W vs Halys,83% (19/23),31% (5/16),3/8,1/3,100% (2/2),3/4,0/0,40% (2/5),33% (2/6)
2024 Wimbledon R64,L vs Paul,76% (22/29),27% (3/11),2/5,0/0,64% (7/11),0/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Purcell,72% (13/18),42% (5/12),3/5,1/3,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2024 Roland Garros R128,L vs Misolic,48% (14/29),58% (7/12),2/4,0/0,44% (7/16),1/4,0/1,- (0/0),- (0/0)
2024 Quimper CH R32,W vs Barrere,73% (11/15),29% (2/7),2/3,1/2,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2023 Davis Cup RR,W vs Prizmic,48% (12/25),38% (3/8),2/2,1/1,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2022 Helsinki CH R16,L vs Machac,67% (6/9),0% (0/3),0/0,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2022 Roanne CH R16,W vs Blanchet,68% (13/19),38% (5/13),2/2,1/1,71% (5/7),4/5,0/0,67% (4/6),0% (0/5)
2022 Bergamo CH F,W vs Struff,90% (9/10),50% (4/8),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 M15 Karlskrona QF,L vs Niklas Salminen,50% (8/16),27% (3/11),1/1,0/0,36% (4/11),3/6,0/1,80% (4/5),60% (3/5)
2019 M15 Karlskrona R16,W vs Bergevi,71% (10/14),56% (5/9),2/2,1/1,17% (1/6),0/1,0/0,50% (2/4),100% (5/5)
2019 M15 Karlskrona R32,W vs Bocchi,42% (8/19),67% (4/6),2/8,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 M15 Faro R32,L vs Ehrat,25% (1/4),0% (0/2),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2025 (3 matches),,57.6%,55.6%,75.0%,100.0%,70.4%,14.3%,33.3%,56.3%,31.3%
2024 (6 matches),,67.7%,39.0%,48.0%,37.5%,66.0%,44.4%,50.0%,20.0%,45.5%
2023 (1 matches),,48.0%,37.5%,100.0%,100.0%,60.0%,0.0%,-,-,-
2022 (3 matches),,73.7%,37.5%,100.0%,100.0%,70.0%,66.7%,66.7%,66.7%,0.0%
2019 (4 matches),,50.9%,42.9%,45.5%,100.0%,45.7%,33.3%,0.0%,66.7%,80.0%
Career (17 matches),,61.9%,40.6%,56.5%,64.3%,62.1%,40.9%,42.9%,51.2%,42.9%
