Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Rome R64,L vs Musetti,4.7,4.4,5.0,45.2%,30.3%,33.3%,63.6%,48.7%,8.3%,-12.5,-12.0,-5.0,-4.5
2025 Marseille R32,W vs Korda,3.2,3.2,3.3,53.2%,48.9%,53.8%,9.1%,47.0%,28.2%,6.5,5.7,0.0,0.0
2025 Australian Open R128,L vs Fils,3.2,3.3,3.2,48.4%,45.8%,44.4%,42.9%,49.4%,12.8%,2.0,1.4,-2.0,-1.5
2024 US Open R64,L vs De Minaur,4.2,4.0,4.5,50.0%,38.6%,41.2%,15.0%,53.2%,8.0%,0.0,0.0,-9.0,-6.0
2024 Wimbledon R64,L vs Paul,3.8,3.8,3.8,48.9%,46.0%,46.2%,33.3%,52.5%,13.7%,6.0,2.7,2.0,1.1
2024 Roland Garros R128,L vs Misolic,4.7,3.8,5.6,52.5%,50.7%,36.4%,34.3%,45.1%,10.5%,1.5,0.6,4.5,1.6
2024 Quimper CH R32,W vs Barrere,3.1,3.1,3.0,52.5%,59.4%,40.0%,62.5%,49.1%,5.7%,12.5,16.7,0.5,0.6
2023 Davis Cup Finals RR,W vs Prizmic,4.3,3.7,5.0,48.1%,52.1%,40.0%,55.6%,51.3%,12.7%,10.0,6.3,-6.5,-4.6
2022 Helsinki CH R16,L vs Machac,3.9,3.2,4.7,45.3%,40.7%,50.0%,16.7%,46.0%,4.3%,5.0,7.4,-6.5,-7.6
2022 Roanne CH R16,W vs Blanchet,3.9,3.4,4.3,60.3%,51.0%,28.6%,53.3%,54.0%,9.9%,11.0,7.7,13.5,11.6
2022 Bergamo CH F,W vs Struff,3.1,2.3,3.8,58.4%,66.7%,33.3%,50.0%,45.5%,8.3%,9.5,15.6,6.0,8.0
Career (11 matches),,3.9,3.5,4.2,51.4%,47.7%,41.1%,38.3%,49.4%,11.7%,4.7,3.4,-0.2,-0.2
