Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,9,3,6,33.3%,3,1,2,33.3%,2017,2026,R128,7,0.93,5.9%,3.1%,68.4%,65.6%,43.6%,58.6%,38.6%,48.2%,47.9%
Roland Garros,7,Clay,13,5,8,38.5%,2,0,2,0.0%,2017,2025,R128,12,0.99,2.9%,3.3%,63.7%,60.6%,49.1%,56.4%,43.3%,57.3%,43.8%
Wimbledon,6,Grass,15,9,6,60.0%,5,3,2,60.0%,2017,2025,R32,14,1.05,7.9%,3.4%,64.5%,66.8%,51.0%,61.2%,40.9%,63.5%,45.3%
US Open,6,Hard,15,9,6,60.0%,1,1,0,100.0%,2017,2025,R32,14,1.11,8.2%,3.1%,65.4%,70.3%,52.1%,64.0%,39.9%,57.1%,47.1%
Fed Cup,4,,9,4,5,44.4%,2,1,1,50.0%,2016,2019,,8,0.94,6.1%,4.3%,59.6%,64.0%,46.6%,57.0%,40.3%,59.7%,36.6%
Miami,3,Hard,6,3,3,50.0%,3,1,2,33.3%,2022,2026,R64,5,1.05,9.4%,3.3%,69.5%,66.1%,43.6%,59.2%,42.8%,60.0%,29.4%
Indian Wells,4,Hard,11,5,6,45.5%,4,2,2,50.0%,2022,2026,R64,11,1.02,8.9%,4.2%,65.5%,67.0%,48.7%,60.7%,40.1%,52.9%,42.1%
Austin,2,Hard,3,1,2,33.3%,0,0,0,-,2023,2026,R16,3,0.83,4.3%,5.7%,63.0%,61.4%,40.0%,53.5%,38.8%,50.0%,61.5%
Ostrava,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2022,2026,R32,3,0.84,5.7%,0.5%,71.8%,68.0%,40.7%,60.3%,33.2%,60.0%,35.3%
Beijing,2,Hard,6,4,2,66.7%,1,0,1,0.0%,2024,2025,R128,6,1.11,3.9%,4.9%,58.0%,65.1%,50.0%,58.8%,45.9%,70.2%,37.3%
s Hertogenbosch,3,Grass,9,6,3,66.7%,4,1,3,25.0%,2023,2025,SF,9,1.11,7.6%,3.3%,67.0%,70.5%,53.9%,65.0%,38.9%,63.8%,38.1%
