Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Austin R32,W vs Andreescu,47% (7/15),86% (6/7),2/4,44% (7/16),29% (2/7),5/6,2/3,1/2,1/2,0/0
2024 Wimbledon R64,L vs Collins,56% (5/9),80% (4/5),1/5,80% (8/10),13% (1/8),1/4,0/0,1/3,0/0,1/2
2024 Wimbledon R128,W vs Sherif,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2024 s Hertogenbosch SF,L vs Andreescu,33% (3/9),33% (1/3),0/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2024 s Hertogenbosch QF,W vs Krunic,50% (5/10),60% (3/5),0/1,18% (2/11),50% (1/2),2/2,1/1,1/1,1/1,0/0
2023 Wimbledon R32,L vs Alexandrova,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2023 Wimbledon R64,W vs Niemeier,47% (7/15),57% (4/7),0/2,43% (6/14),67% (4/6),2/3,0/0,0/0,0/0,0/0
2023 Wimbledon R128,W vs Noskova,43% (6/14),67% (4/6),0/0,14% (2/14),100% (2/2),2/2,0/0,2/2,0/0,0/0
2023 Roland Garros R128,L vs Gracheva,46% (6/13),50% (3/6),1/3,50% (6/12),33% (2/6),2/3,1/1,1/2,0/0,1/1
2023 Indian Wells R128,W vs Collins,60% (6/10),83% (5/6),1/3,40% (4/10),25% (1/4),3/5,2/3,0/0,1/1,0/0
2022 US Open R32,L vs Kudermetova,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2022 US Open R64,W vs Dart,63% (5/8),100% (5/5),0/1,13% (1/8),0% (0/1),5/5,2/2,0/0,1/1,0/0
2022 Wimbledon R64,L vs Juvan,18% (2/11),100% (2/2),0/3,60% (6/10),33% (2/6),2/2,0/1,1/2,0/0,1/1
2022 Wimbledon R128,W vs Inglis,40% (6/15),83% (5/6),1/4,31% (5/16),20% (1/5),3/5,2/3,0/0,1/2,0/0
2021 US Open R128,L vs Martic,22% (2/9),50% (1/2),0/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,0/0
2021 W25 Prague F,L vs Niemeier,33% (3/9),67% (2/3),1/5,56% (5/9),0% (0/5),0/2,0/0,1/1,0/0,1/1
2019 W25 Bytom R32,W vs Falkowska,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2019 W25 Baja SF,L vs Sherif,44% (4/9),50% (2/4),1/3,73% (8/11),13% (1/8),1/2,0/0,0/3,0/0,0/1
2019 W25 Baja QF,W vs Juhaszova,75% (6/8),100% (6/6),1/2,22% (2/9),0% (0/2),5/6,2/2,0/0,1/1,0/0
2019 W60 Stare Splavy R32,L vs Hradecka,29% (4/14),75% (3/4),1/5,47% (7/15),14% (1/7),1/2,0/0,0/1,0/0,0/0
2026 (1 matches),,46.7%,85.7%,50.0%,43.8%,28.6%,83.3%,66.7%,50.0%,50.0%,-
2024 (4 matches),,48.6%,70.6%,10.0%,39.5%,20.0%,72.7%,100.0%,66.7%,100.0%,66.7%
2023 (5 matches),,41.7%,64.0%,16.7%,37.9%,40.9%,69.2%,75.0%,80.0%,100.0%,100.0%
2022 (4 matches),,31.7%,92.3%,7.7%,41.5%,17.6%,83.3%,66.7%,50.0%,66.7%,100.0%
2021 (2 matches),,27.8%,60.0%,11.1%,58.8%,10.0%,0.0%,-,100.0%,-,100.0%
Career (116 matches),,50.9%,79.0%,34.9%,42.8%,24.1%,66.8%,68.3%,69.1%,70.4%,69.4%
