Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),84,837,131,1663,147,1593,87,1657,86,1610,1724,5,,
2025,99,795,105,1709,130,1620,85,1681,72,1633,1119,30
2024,141,520,160,1606,174,1534,169,1514,76,1611,645,84
2023,142,532,179,1555,159,1545,185,1487,99,1550,,
2022,83,715,134,1611,130,1572,120,1564,93,1549,,
2021,124,614,143,1612,145,1559,121,1583,161,1439,,
2020,220,297,,,,,,,,,165,531
2019,270,217,203,1522,190,1502,197,1445,182,1406,200,378
2018,328,126,,,,,,,,,238,296
2017,239,231,196,1463,196,1416,197,1325,162,1400,428,122
2016,161,349,,,,,,,,,265,226
2015,332,119,,,,,,,,,474,90
2014,620,31,,,,,,,,,692,33
