Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Marina Bassols Ribera [ESP],1,7,12.5%,1,1,0,100.0%,2017,2023,2,0.81,1.9%,1.9%,65.1%,56.5%,54.1%,55.7%,36.0%,30.0%,50.0%
6,Panna Udvardy [HUN],2,4,33.3%,1,1,0,100.0%,2018,2025,3,1.06,1.5%,3.0%,70.7%,61.4%,51.7%,58.6%,43.8%,50.0%,39.3%
6,Irene Burillo Escorihuela [ESP],4,2,66.7%,3,1,2,33.3%,2019,2022,0,,,,,,,,,,
5,Raluka Serban [CYP],3,2,60.0%,2,1,1,50.0%,2014,2025,3,0.88,1.3%,3.4%,58.8%,58.4%,42.7%,51.9%,42.3%,54.5%,52.2%
5,Ysaline Bonaventure [BEL],3,2,60.0%,3,1,2,33.3%,2014,2023,3,0.96,1.4%,1.4%,68.7%,56.0%,45.1%,52.6%,45.7%,59.0%,62.5%
5,Ana Sofia Sanchez [MEX],3,2,60.0%,0,0,0,-,2019,2023,0,,,,,,,,,,
5,Barbara Gatica [CHI],3,2,60.0%,2,1,1,50.0%,2017,2021,0,,,,,,,,,,
4,Lina Gjorcheska [MKD],1,3,25.0%,1,0,1,0.0%,2016,2026,2,0.88,0.7%,0.7%,65.1%,45.5%,49.1%,46.7%,46.9%,50.0%,37.5%
4,Jazmin Ortenzi [ARG],2,2,50.0%,0,0,0,-,2022,2025,3,0.99,0.0%,3.1%,64.4%,55.3%,39.7%,49.7%,49.8%,33.3%,37.8%
4,Dasha Ivanova [USA],1,3,25.0%,0,0,0,-,2013,2025,1,0.76,0.0%,7.5%,71.6%,45.8%,36.8%,43.3%,43.1%,50.0%,37.5%
4,Jessica Pieri [ITA],1,3,25.0%,2,2,0,100.0%,2013,2024,0,,,,,,,,,,
4,Leolia Jeanjean [FRA],1,3,25.0%,0,0,0,-,2021,2023,3,0.89,1.9%,3.3%,65.0%,62.6%,44.0%,56.1%,39.0%,33.3%,50.0%
4,Francesca Jones [GBR],1,3,25.0%,2,0,2,0.0%,2020,2022,1,1.33,0.0%,4.7%,57.8%,64.9%,63.0%,64.1%,47.8%,25.0%,75.0%
4,Diana Marcinkevica [LAT],1,3,25.0%,1,1,0,100.0%,2009,2021,0,,,,,,,,,,
4,Jaqueline Cristian [ROU],1,3,25.0%,1,1,0,100.0%,2016,2019,0,,,,,,,,,,
