Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),163,448,255,1489,285,1411,211,1473,,,377,205,,
2025,162,445,269,1481,294,1406,225,1455,,,284,282
2024,281,238,353,1376,327,1363,337,1315,208,1389,192,403
2023,222,344,271,1410,255,1398,286,1340,191,1399,,
2022,158,409,250,1441,234,1417,244,1385,205,1362,,
2021,182,370,217,1470,249,1373,190,1449,,,,
2020,278,227,,,,,,,,,275,297
2019,267,222,,,,,,,,,255,297
2018,459,57,,,,,,,,,247,285
2017,382,104,,,,,,,,,533,79
2016,564,48,,,,,,,,,383,131
2015,521,52,,,,,,,,,214,305
2014,348,98,,,,,,,,,223,262
2013,385,112,,,,,,,,,494,94
2012,753,24,,,,,,,,,495,85
2011,379,114,,,,,,,,,639,51
2010,515,60,,,,,,,,,781,27
2009,1050,6,,,,,,,,,,
2008,951,7,,,,,,,,,,
