Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Tokyo R32,W vs Hosogi,1.14,1.21,66.5,2.7,2.1%,55.3%,2.3%,59.1%,46.3%,45.0%
2022 Monastir R32,W vs Zhu,1.00,1.22,60.9,9.3,0.0%,71.1%,2.9%,41.2%,56.3%,48.9%
2021 W60 Charleston SC F,W vs Ce,1.19,1.28,53.4,8.1,0.0%,48.6%,0.0%,62.5%,46.9%,50.0%
2019 W25 Las Palmas de Gran Canaria QF,L vs Kung,1.05,0.83,51.7,2.0,-,46.3%,-,36.8%,51.5%,40.0%
2019 W25 Getxo F,W vs Samir,1.21,1.44,53.4,2.2,-,59.4%,-,54.8%,51.9%,50.0%
2019 W25 Getxo SF,W vs Burillo Escorihuela,1.02,1.13,70.2,3.5,-,59.6%,-,48.0%,47.5%,53.6%
2019 W25 Getxo R16,W vs Gjorcheska,1.02,1.31,60.7,2.7,-,62.5%,-,56.3%,54.3%,48.4%
2019 W25 Ystad R16,L vs Niemeier,0.82,0.65,43.3,2.1,-,61.8%,-,45.5%,30.0%,44.0%
2019 W25 Monzon R16,L vs Strakhova,0.80,0.94,91.3,10.3,0.0%,60.0%,2.6%,64.1%,42.1%,47.1%
2019 W15 Cairo SF,L vs Waltert,0.89,0.83,64.8,8.3,0.0%,41.3%,0.0%,58.1%,50.0%,45.0%
2019 W15 Cairo QF,W vs Roemer,0.90,2.92,30.8,2.1,0.0%,68.8%,0.0%,86.7%,84.2%,61.1%
2019 W15 Cairo R16,W vs Wensveen,1.12,1.45,48.5,2.4,6.9%,48.3%,3.8%,65.4%,56.7%,57.1%
2019 W15 Cairo R32,W vs Rinaldo Persson,1.00,1.21,82.3,23.4,0.0%,53.2%,0.0%,53.3%,60.0%,52.3%
2019 W15 Cairo SF,W vs Morvayova,1.14,1.33,52.1,17.5,0.0%,55.8%,0.0%,51.9%,53.3%,55.0%
2019 W15 Cairo QF,W vs El Sayed,1.16,1.88,35.3,2.0,0.0%,69.2%,0.0%,64.0%,59.3%,48.0%
2019 W15 Cairo R16,W vs Rusova,0.91,1.56,53.7,2.0,0.0%,66.7%,0.0%,74.1%,44.8%,57.1%
2019 W25 Tunis R32,L vs Cristian,0.91,0.58,38.2,2.7,0.0%,41.4%,3.8%,42.3%,36.0%,38.1%
2019 W25 Campinas R16,L vs Kovinic,0.75,0.50,35.8,2.1,0.0%,38.1%,0.0%,23.8%,46.7%,44.8%
2019 W15 Monastir F,L vs Bjorklund,0.79,0.83,51.9,158.7,0.0%,52.9%,0.0%,56.3%,38.8%,57.4%
2019 W15 Monastir SF,W vs Rame,1.11,1.54,48.5,2.2,0.0%,43.8%,0.0%,68.8%,52.0%,69.6%
2023 (1 matches),,1.14,1.21,66.5,2.7,2.1%,55.3%,2.3%,59.1%,46.3%,45.0%
2022 (1 matches),,1.00,1.22,60.9,9.3,0.0%,71.1%,2.9%,41.2%,56.3%,48.9%
2021 (1 matches),,1.19,1.28,53.4,8.1,0.0%,48.6%,0.0%,62.5%,46.9%,50.0%
2019 (22 matches),,0.98,1.11,55.5,2.9,0.8%,55.4%,0.4%,54.7%,50.4%,51.3%
2017 (41 matches),,1.06,1.15,58.3,2.7,0.7%,54.5%,0.1%,52.7%,50.0%,51.0%
Career (155 matches),,1.01,1.06,56.1,2.8,0.9%,53.4%,0.6%,53.9%,47.9%,49.5%
