Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Tokyo R32,W vs Hosogi,0.0%,-,9.9%,70.6%,8.3%,13.9%,0.0%,6.1%,23.8%,0.5%,50.0%,-96,-103
2022 Monastir R32,W vs Zhu,0.0%,-,8.5%,71.4%,9.9%,13.2%,0.0%,7.6%,24.2%,0.7%,33.3%,-43,-44
2021 ITF Charleston F,W vs Ce,0.0%,-,16.5%,59.3%,7.5%,18.2%,4.8%,12.5%,22.2%,0.7%,33.3%,-53,-68
Career (3 matches),,0.0%,-,11.6%,65.5%,8.5%,15.5%,4.0%,8.4%,23.5%,0.6%,37.5%,-64,-72
