Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Barcelona R64,L vs Diaz Acosta,12,25,0.5,11.9%,24.8%,9,22,0.4,9.6%,23.4%,6.4%,3.2%,1.1,16.8%,14.9%
Career (1 matches),,12,25,0.5,11.9%,24.8%,9,22,0.4,9.6%,23.4%,6.4%,3.2%,1.1,16.8%,14.9%
