Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Barcelona R64,L vs Diaz Acosta,11.8%,23.5%,54.8%,17.8%,23.1%,42.3%,45.0%,35.0%,40.0%,62.5%,100.0%,0.0%,4.5%,63.6%,-118
Career (1 matches),,11.8%,23.5%,54.8%,17.8%,23.1%,42.3%,45.0%,35.0%,40.0%,62.5%,100.0%,0.0%,4.5%,63.6%,-118
