Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,1-4,20.0%,19-30,38.8%,0-0,-,2,66.7%,12.0%,7.7%,5.5%,62.1%,62.8%,40.6%,54.4%,32.3%,44.0%,0.71,R32 (2x)
2025,19,9,10,47.4%,22-23,48.9%,201-191,51.3%,0-1,0.0%,18,64.9%,39.2%,6.3%,5.9%,57.9%,70.3%,38.5%,56.9%,45.4%,51.3%,1.05,W (W15 Sibenik)
2024,10,3,7,30.0%,9-13,40.9%,108-119,47.6%,2-3,40.0%,1,60.0%,10.0%,13.5%,5.8%,57.7%,70.0%,45.5%,59.6%,33.9%,45.6%,0.84,R16 (3x)
2023,9,3,6,33.3%,7-8,46.7%,78-71,52.3%,0-1,0.0%,3,58.6%,30.0%,10.1%,11.7%,50.0%,71.3%,38.3%,54.8%,42.3%,48.0%,0.94,QF (Makarska 125)
2022,24,20,4,83.3%,39-19,67.2%,309-266,53.7%,7-1,87.5%,7,69.1%,35.4%,7.7%,8.6%,54.0%,72.7%,41.5%,58.3%,43.1%,50.9%,1.04,W (2x)
2021,5,2,3,40.0%,5-6,45.5%,54-44,55.1%,0-2,0.0%,2,61.5%,37.5%,4.4%,9.4%,48.1%,66.7%,42.6%,54.1%,43.0%,49.0%,0.94,QF (W25 Prague)
2020,14,10,4,71.4%,20-9,69.0%,148-122,54.8%,2-1,66.7%,0,,,,,,,,,,,,W (W25 Zagreb)
2019,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (W25 Trnava)
2016,3,2,1,66.7%,5-2,71.4%,38-31,55.1%,1-0,100.0%,3,73.5%,35.3%,7.3%,9.1%,54.3%,70.6%,48.0%,60.3%,40.6%,50.7%,1.02,QF (San Antonio)
2014,18,12,6,66.7%,25-16,61.0%,207-174,54.3%,3-1,75.0%,3,-,-,9.7%,5.3%,54.4%,70.5%,38.3%,55.8%,49.1%,52.4%,1.11,SF (3x)
2013,27,19,8,70.4%,43-25,63.2%,358-290,55.2%,5-5,50.0%,0,,,,,,,,,,,,W (Montpellier 25K)
2012,12,8,4,66.7%,17-10,63.0%,128-94,57.7%,0-0,-,0,,,,,,,,,,,,F (Antalya 10K)
Career,144,88,56,61.1%,193-137,58.5%,1658-1445,53.4%,20-16,55.6%,39,65.8%,34.8%,7.2%,7.2%,55.7%,70.1%,40.3%,56.9%,43.5%,50.3%,1.01,
