Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,L vs Haddad Maia,0.84,0.38,27.9,2.0,5.6%,50.0%,0.0%,11.8%,28.6%,33.3%
2022 Charleston R64,L vs Fruhvirtova,0.94,0.73,54.4,4.4,4.8%,69.0%,0.0%,47.5%,20.5%,46.2%
2022 Doha R32,L vs Kontaveit,0.84,0.70,51.6,2.5,11.1%,51.9%,3.8%,46.2%,37.2%,47.6%
2022 Australian Open R64,L vs Collins,0.91,0.68,45.6,2.1,0.0%,60.7%,0.0%,55.6%,33.3%,29.0%
2021 US Open R128,L vs Fernandez,0.83,0.73,52.5,3.5,13.9%,63.9%,2.9%,47.1%,51.3%,24.2%
2021 Wimbledon R128,L vs Sorribes Tormo,0.94,0.83,70.3,2.5,4.9%,56.1%,5.4%,45.9%,40.0%,45.8%
2021 Roland Garros R128,L vs Sabalenka,0.88,0.78,53.0,3.0,5.7%,48.6%,0.0%,44.1%,50.0%,44.4%
2021 Belgrade SF,W vs Osorio,1.08,1.14,71.0,2.8,4.4%,55.6%,2.5%,55.0%,48.2%,46.3%
2021 Istanbul R32,W vs Errani,1.02,1.26,57.3,2.3,2.9%,67.6%,0.0%,50.0%,48.8%,52.4%
2021 Miami R32,W vs Swiatek,1.10,1.31,58.8,2.5,17.5%,65.0%,8.1%,62.2%,40.7%,46.2%
2021 Miami R128,W vs Siniakova,1.12,1.31,57.4,3.1,14.0%,65.1%,2.4%,61.9%,36.4%,50.0%
2019 Budapest R32,L vs Parmentier,1.01,0.66,51.4,2.4,3.1%,53.1%,6.9%,62.1%,28.1%,27.6%
2019 W25 Trnava R32,L vs Martincova,0.89,0.72,57.6,3.1,5.3%,60.5%,8.8%,64.7%,27.8%,33.3%
2019 Fed Cup RR,W vs Bolkvadze,1.21,1.42,54.4,2.4,5.7%,68.6%,0.0%,54.8%,41.4%,48.0%
2019 Fed Cup RR,L vs Buyukakcay,0.86,0.86,64.2,2.4,8.9%,62.2%,0.0%,53.8%,42.1%,41.2%
2018 Wimbledon R128,L vs Liu,0.94,0.84,63.8,2.4,10.6%,48.9%,2.3%,51.2%,43.4%,46.0%
2018 Roland Garros R128,L vs Suarez Navarro,0.92,0.38,30.6,2.0,0.0%,28.6%,0.0%,33.3%,42.1%,12.5%
2018 Brisbane R16,L vs Svitolina,0.86,0.60,43.5,2.1,8.0%,60.0%,0.0%,33.3%,46.2%,28.0%
2017 US Open R128,L vs Barty,1.12,0.72,50.5,4.7,0.0%,54.1%,0.0%,39.4%,30.8%,36.8%
2017 Cincinnati R64,L vs Cibulkova,0.99,0.86,68.5,7.3,3.6%,56.4%,0.0%,47.1%,34.6%,49.0%
2022 (4 matches),,0.89,0.65,47.4,2.5,5.2%,60.0%,0.9%,43.6%,29.9%,40.6%
2021 (7 matches),,1.01,1.04,60.8,2.7,9.1%,60.2%,3.1%,52.7%,44.6%,44.9%
2019 (4 matches),,0.97,0.89,57.8,2.6,6.0%,61.3%,3.8%,58.6%,35.7%,37.7%
2018 (3 matches),,0.92,0.66,51.6,2.2,7.5%,47.3%,1.2%,42.4%,43.9%,35.2%
2017 (35 matches),,1.03,1.04,63.2,2.9,5.7%,59.2%,4.1%,56.6%,41.8%,43.8%
Career (129 matches),,1.02,1.02,57.8,2.7,5.5%,58.1%,3.7%,56.3%,41.7%,43.5%
